	p_val	avg_logFC	pct.1	pct.2	p_val_adj
RPS2	0.0435677548189209	0.0200123655729652	0.991	0.979	1
RPS14	0.523630644441224	0.0199174840692113	1	0.996	1
TNFRSF10A	0.0135008709727769	0.0198583680900237	0.053	0.033	1
CEP126	0.0048971077346971	0.0198439573606015	0.036	0.018	1
MMP24OS	0.601211292464394	0.0198266460395739	0.215	0.209	1
CCDC85B	0.624377579097926	0.0198148265451628	0.476	0.474	1
RASGEF1A	0.0258587144995736	0.0197790312546029	0.043	0.027	1
TCEAL8	0.07337512369781	0.0197779230193622	0.08	0.062	1
LILRB1	0.038925837711056	0.0197004706847811	0.071	0.051	1
CDK11A	0.130348823323771	0.0196747996321381	0.145	0.124	1
CALCOCO1	0.283100667983007	0.0196591203671818	0.128	0.115	1
TSEN15	0.356627389711347	0.0195950568161171	0.186	0.173	1
STARD3NL	0.417844387028286	0.0194866322253137	0.266	0.253	1
ADAMTS1	0.00138815058317184	0.0194524787765978	0.017	0.004	1
LAIR2	0.115917952124432	0.0193365669702786	0.107	0.088	1
ENPP5	0.0033824253410992	0.019276825875804	0.032	0.014	1
CES1	0.000248043871846473	0.0192468867315154	0.035	0.013	1
ADI1	0.124090464882503	0.0192303816768419	0.096	0.079	1
SLC1A7	0.00048545595707532	0.0191925666302304	0.027	0.009	1
BEX2	0.0467437969842313	0.0191549315931469	0.068	0.05	1
EIF2S3	0.391315966659209	0.0190294807126144	0.264	0.248	1
GLTP	0.249904797539308	0.0189630377372735	0.21	0.192	1
ARL4D	0.122006030293012	0.0186692696250246	0.076	0.061	1
KRT17	3.68773960408433e-06	0.0186446078832316	0.015	0	0.0652324258566478
SNX3	0.428761358569851	0.0185968820784868	0.403	0.387	1
EEF1G	0.31842637606593	0.018591693760994	0.796	0.796	1
RGS9	0.0928192112508718	0.0185542348427066	0.074	0.057	1
AL627171.1	0.0248664406572922	0.0185459945672617	0.056	0.038	1
SESN1	0.289616491667286	0.0184975124611894	0.115	0.102	1
GSTM1	0.0153156821237811	0.0184853955945372	0.044	0.027	1
ABHD6	0.0569174832686628	0.0182595554711879	0.042	0.028	1
RPL36A	0.963582811909603	0.0182011801854964	0.775	0.808	1
FAU	0.365576024594924	0.0181850379485731	1	0.998	1
HBB	3.73354488718911e-05	0.0180377543032269	0.016	0.001	0.660426755094881
DECR1	0.360324959852551	0.0180184351488643	0.243	0.228	1
RNF165	0.000241388207759447	0.0180136296074986	0.024	0.007	1
TESC	0.462841016357138	0.0179887348956168	0.17	0.161	1
MPP6	0.00571185893484453	0.0179426873284718	0.038	0.02	1
LPAR6	0.0891134816999845	0.0178513088845832	0.053	0.039	1
MTRNR2L8	0.0162533667273439	0.0176700673797824	0.047	0.029	1
ZNF600	0.235351925205726	0.0176227968088029	0.127	0.112	1
DHCR7	0.119797193871588	0.0175846777671523	0.062	0.048	1
OSTF1	0.866054841570318	0.017578887641825	0.521	0.533	1
ADAMTS10	0.00674115676096883	0.0175058738056706	0.029	0.014	1
NUDT15	0.168663516430653	0.0174733000969367	0.061	0.048	1
BAG1	0.355583154218103	0.017434255173395	0.218	0.204	1
ATP5IF1	0.814812601562326	0.0174252412883245	0.535	0.544	1
RAB9A	0.490388355207968	0.0174077344387691	0.197	0.187	1
ANKRD36B	0.0722377492098976	0.0173659488117471	0.115	0.093	1
PDZD4	0.000671502240506966	0.0172949806365765	0.022	0.007	1
CCL23	0.029700592953615	0.0171984760332319	0.007	0.001	1
NAP1L5	0.0887633285351267	0.0171762261613142	0.051	0.038	1
SMKR1	0.00834392470404757	0.0170238367645506	0.032	0.016	1
TEX30	0.171429029234961	0.0169366945920411	0.082	0.068	1
SNX11	0.130882144034624	0.0167673458986455	0.068	0.054	1
AC091271.1	0.128991052414657	0.0166889858961993	0.055	0.042	1
MIB2	0.181688035779217	0.0165456814456494	0.159	0.14	1
CD4	0.00143773146597016	0.016459907519155	0.02	0.006	1
LGALS9C	0.0113101188102326	0.0164278210997291	0.03	0.015	1
AC093323.1	0.0911796176002389	0.0163655248603253	0.05	0.036	1
PRR7	0.617236561597173	0.016349807100986	0.114	0.109	1
TRIM39	0.16406662924963	0.0163203737168649	0.062	0.05	1
TRBV3-1	0.518254741226974	0.0163081463302701	0.015	0.019	1
GOLM1	0.068685108217365	0.0162965964218031	0.033	0.021	1
FAM8A1	0.078507443035753	0.0162909890321608	0.076	0.059	1
CYBRD1	5.05734786324684e-06	0.0162406078815703	0.017	0.001	0.0894594263529733
NBPF11	0.15343175448352	0.0162371035300419	0.053	0.041	1
PPP3CC	0.757509914902678	0.0161629632341537	0.3	0.297	1
APOA1	0.000224721690157785	0.0161079940537504	0.021	0.005	1
UBE2Q2	0.247690254548037	0.0160205685879518	0.129	0.114	1
FCRL3	0.0704750806929699	0.0159314199974535	0.073	0.055	1
DHRS7	0.853506410707195	0.0158943610976221	0.494	0.496	1
NCAM1	0.0550823697111052	0.0158691476805917	0.093	0.072	1
ZNF236	0.137616829291777	0.015820851334201	0.08	0.064	1
TRBV12-2	0.383229252631544	0.0158075722239011	0.006	0.004	1
SLC25A29	0.00104034820500316	0.0157417746337142	0.024	0.008	1
ARHGDIB	0.248026837110426	0.0157409734341583	0.947	0.957	1
H2AFV	0.498804884765502	0.0155476110844243	0.441	0.428	1
IGF1R	0.000864229838542471	0.015506315297715	0.021	0.006	1
FLNA	0.625882421531076	0.0154404929213098	0.625	0.632	1
CA5B	0.107059210863424	0.0153861437445585	0.127	0.106	1
METTL21A	0.372304032993976	0.0153668355569212	0.077	0.068	1
SCRN1	0.0431877842218435	0.0153668355569211	0.027	0.015	1
COX4I1	0.335066057208912	0.0152766138935108	0.897	0.91	1
DAB2	0.00361606215336878	0.0152599145607431	0.024	0.009	1
VSIR	0.223377419766234	0.0152303656909615	0.242	0.221	1
CYB5R3	0.405119425777531	0.0151832025077031	0.227	0.213	1
CRTAP	0.148288882838172	0.0151734830166331	0.126	0.107	1
IL18RAP	0.573472915142507	0.0151221273702111	0.133	0.125	1
FNDC3B	0.120673876298424	0.0151182141612723	0.093	0.076	1
NDUFS2	0.207186351270487	0.0151099267005685	0.216	0.194	1
RNF115	0.26277890458193	0.0150643068468003	0.235	0.216	1
ABHD17A	0.552251567981368	0.0150488939546863	0.317	0.304	1
SETD3	0.407175108000383	0.0150342608076815	0.133	0.123	1
HIST2H2AA4	0.357516604957287	0.0150168827969717	0.081	0.072	1
AC006369.1	0.168235093740527	0.0149224090617874	0.076	0.062	1
RNF130	0.225941670057486	0.014906563988575	0.084	0.071	1
TMEM63A	0.136596946611859	0.0148570587552904	0.048	0.036	1
SLC4A4	0.0283217284405516	0.0147495483575378	0.044	0.028	1
APOC1	0.000161976911585228	0.0146691448846512	0.021	0.004	1
RNF125	0.491443323354149	0.0146395897825957	0.356	0.339	1
CROT	0.0438591341709021	0.0144078656909786	0.039	0.025	1
UROS	0.536542842923022	0.0143775403956453	0.153	0.145	1
MIR181A2HG	0.00997463303990362	0.0143016912356903	0.028	0.014	1
TOX	0.231315768253347	0.0142896996000958	0.218	0.197	1
MZT2A	0.793256211138812	0.0142046528472276	0.37	0.366	1
MYLPF	0.0172878143503986	0.0141883860456547	0.02	0.009	1
CREB3	0.196364938093205	0.0141256190055035	0.092	0.077	1
GTF3C5	0.218003925093026	0.0141214495505139	0.093	0.08	1
HBA1	0.0724698264156947	0.0140737597964799	0.007	0.002	1
WIPI2	0.240273675892189	0.0140596640061875	0.17	0.153	1
CAPN12	0.355063492636231	0.0139896519701973	0.116	0.105	1
KDM7A	0.261710885841851	0.0138789844539872	0.12	0.106	1
SCLT1	0.393243010339755	0.0138789844539872	0.121	0.111	1
UBE2E3	0.427044898616841	0.0138327833405323	0.198	0.187	1
TRAPPC5	0.533822164631209	0.0138302703704655	0.2	0.192	1
DHRS1	0.341327738292931	0.0137840871802149	0.097	0.086	1
SSX2IP	0.0923532381212079	0.0137023982895864	0.037	0.025	1
PEX6	0.0923532381212079	0.0137023982895864	0.037	0.025	1
MAPK13	0.175043745572709	0.013682408040385	0.082	0.068	1
NEO1	0.00559414658380688	0.013590465091202	0.023	0.009	1
LPCAT1	0.269569478220213	0.0135269572269132	0.207	0.189	1
RPL19	0.76009998956105	0.0134114663441252	1	0.999	1
CACNA2D4	0.0122790092878698	0.0133507272350906	0.031	0.016	1
HIST1H4J	0.0552560088172613	0.0133501417222589	0.036	0.023	1
C1orf174	0.371643895705976	0.0132323630282885	0.143	0.131	1
ANKRD46	0.0931167295124063	0.0132323630282884	0.05	0.037	1
PRR5L	0.379917744504134	0.0131278643605513	0.145	0.132	1
RBFA	0.103540592693381	0.0131178089299903	0.065	0.05	1
TNFAIP8L2	0.0586467619314959	0.0131149852477675	0.041	0.027	1
GCSAM	0.0291602810721853	0.0131144037241116	0.033	0.02	1
KIF19	0.00875822411330109	0.013112624059098	0.019	0.007	1
PEAK3	0.00134592545639215	0.0131120188437759	0.013	0.002	1
ASAH1	0.589952188192306	0.013026834304926	0.164	0.158	1
TRBV10-3	0.977839609902271	0.0130008547508337	0.005	0.005	1
CPNE1	0.847966932479741	0.0129550089840753	0.26	0.258	1
NCALD	0.561848317602338	0.0127962531216817	0.107	0.101	1
MTPN	0.789292698613494	0.0127934392622987	0.305	0.302	1
HEATR5B	0.476169293007643	0.0127775074370938	0.066	0.059	1
CALHM6	0.0216883251136927	0.0127570778482387	0.027	0.014	1
TRAV36DV7	0.682331368700568	0.0127546940438061	0.009	0.008	1
EEF1B2	0.445245227296554	0.0127472516571816	0.906	0.915	1
EIF1AX	0.664582393329171	0.0127259056864931	0.341	0.336	1
AC093010.2	0.0942818287624968	0.0126917932545973	0.111	0.09	1
MYO6	0.132362919970728	0.0126550957952632	0.055	0.042	1
BEX3	0.0854023034401135	0.0126348129656918	0.017	0.009	1
AC068775.1	0.137851268807699	0.0125712059794109	0.089	0.072	1
SPTSSB	0.00293799080306048	0.0125111224633056	0.015	0.004	1
YWHAZ	0.713320277252143	0.0124705637601714	0.866	0.871	1
ARHGAP12	0.201021001885096	0.0124307597789519	0.062	0.05	1
VPS37B	0.827236317036865	0.0124093177143376	0.436	0.449	1
IL18	0.0101170249278088	0.0123944911736573	0.02	0.008	1
AC007952.4	0.223103908284527	0.0123066513213579	0.05	0.041	1
CD48	0.957898423488151	0.0122982200364914	0.513	0.52	1
SNHG10	0.0306217041397108	0.0122882987618061	0.035	0.021	1
PIGA	0.0848114080064706	0.0122835963537027	0.027	0.017	1
EGR4	0.703832158678042	0.0122788468654604	0.006	0.007	1
B4GALNT3	0.00561307320615232	0.0122740495864769	0.02	0.007	1
CDC42SE1	0.881985064726515	0.0121966301547564	0.437	0.446	1
PIK3R5	0.316490266975424	0.012171580071068	0.136	0.122	1
ADGRG5	0.406564119886597	0.0121010132074233	0.071	0.063	1
B3GALT4	0.165525906973198	0.0120044787416267	0.09	0.075	1
AP002387.2	0.21049184717134	0.0119928564185251	0.079	0.066	1
RAP2B	0.421492766289991	0.0119800147118227	0.149	0.137	1
MXI1	0.115869364132701	0.0119503862779232	0.045	0.033	1
ZNF571	0.402039900911723	0.0119503862779232	0.039	0.033	1
LRRC43	0.0215475232714541	0.0119115967919849	0.014	0.005	1
HIST1H2BK	0.237487930724426	0.011872743512249	0.07	0.059	1
PGAP3	0.14435943184341	0.0118258930355367	0.04	0.03	1
CREB3L4	0.065145801051754	0.0118119082439975	0.029	0.018	1
BOK	0.019153195545858	0.0117976425526281	0.021	0.009	1
B3GLCT	0.196520119094372	0.0117224028134121	0.048	0.038	1
SAR1A	0.706616289766719	0.0116974433102047	0.171	0.166	1
ERBB2	0.102648232268231	0.011684651546054	0.022	0.014	1
MEF2C	0.0354783103436272	0.0116768736329937	0.017	0.008	1
DNAJC7	0.685311269449667	0.0116680295063044	0.215	0.21	1
PCDH1	0.00207405272227995	0.0115474426633688	0.014	0.003	1
KLF11	0.118333400354978	0.0114702480348892	0.038	0.027	1
TRAV9-2	0.235385025827068	0.0114702480348892	0.015	0.01	1
SVIL	0.178561662085571	0.0114437737480388	0.019	0.012	1
FRA10AC1	0.298398574765921	0.0114313719966859	0.079	0.068	1
KRT23	0.00135112385050687	0.0114256778033395	0.013	0.002	1
SEPHS1	0.140502794687668	0.0113697315235316	0.047	0.035	1
KIR3DL1	0.308695704136615	0.0113616609696736	0.059	0.05	1
AP003774.4	0.0243663840808009	0.0113230545723685	0.023	0.012	1
DLG5	0.0185309923432009	0.011313437037679	0.016	0.007	1
AF117829.1	0.0612038995067373	0.0112122803497739	0.027	0.016	1
COLQ	0.0804050176164577	0.0112122803497739	0.025	0.015	1
WDR37	0.33445989894892	0.0112032788015075	0.078	0.068	1
HYI	0.0227110477128546	0.0112021479641959	0.022	0.011	1
PIN4	0.761602993583445	0.0111877906538122	0.179	0.176	1
GKAP1	0.149365447059989	0.0111129697941259	0.033	0.023	1
HCG18	0.857194565429124	0.0111024367704636	0.168	0.166	1
CD40LG	0.0189914935669682	0.0110810534857763	0.016	0.007	1
SPARC	0.000160384015619742	0.0110592364939751	0.01	0	1
TLE1	0.0723117351048367	0.0109935121549739	0.034	0.022	1
C10orf91	0.0406946666824703	0.0109711302885256	0.025	0.014	1
SERPINA1	0.00395889590031482	0.0109482963984651	0.015	0.004	1
BFSP1	0.006605744077702	0.0109482963984651	0.015	0.004	1
PDE6G	0.0109333414665301	0.0109482963984651	0.014	0.004	1
PECR	0.185008331118042	0.0109196885470091	0.055	0.043	1
SBF2	0.147584148112512	0.010885495018473	0.038	0.028	1
TES	0.909555066414424	0.0108320418331542	0.287	0.285	1
RAB40B	0.0539667816095064	0.01072923281017	0.023	0.013	1
TRBV5-5	0.0422614302619214	0.0107166384310411	0.008	0.002	1
IQGAP2	0.501468384385961	0.0107115651217214	0.345	0.329	1
PSTPIP2	0.348203629917436	0.0107091365490786	0.059	0.051	1
CD93	0.00207894436508149	0.0107039166749298	0.014	0.003	1
SLC2A3	0.818529703323335	0.0106603062355018	0.59	0.625	1
ICAM3	0.725785372661625	0.0106281032421415	0.491	0.485	1
ZNF578	0.0631816344306299	0.0106210855800893	0.027	0.017	1
MAPRE2	0.631032154219569	0.0104764238599547	0.362	0.354	1
NBPF19	0.505938522383805	0.0104684620448202	0.132	0.123	1
FADS1	0.0823438777266649	0.010379294045882	0.026	0.016	1
PTPN4	0.720822622746483	0.0103590406762269	0.335	0.343	1
LPGAT1	0.56464783613668	0.0103169090681644	0.15	0.142	1
XPNPEP2	0.00831642145208211	0.0102280947108711	0.015	0.005	1
LCN2	0.00831642145208211	0.0102280947108711	0.015	0.005	1
SLFN13	0.262495506902942	0.0102269278681084	0.051	0.042	1
HBA2	0.0295947099600164	0.0102128547252938	0.003	0	1
SUMF1	0.428710906791314	0.0101974593331344	0.081	0.073	1
GSTM2	0.194492441099305	0.0101390455591499	0.052	0.041	1
DDN-AS1	0.182912596895516	0.0101367539364061	0.021	0.014	1
LINC01679	0.0387539381054529	0.0101211962253758	0.018	0.009	1
MDK	0.0415967580322703	0.0101211962253758	0.019	0.009	1
MAT2B	0.403579158402067	0.0101159755127206	0.369	0.391	1
PIGV	0.147608552354758	0.0100627882670094	0.038	0.028	1
SHQ1	0.259514991841063	0.00999086910411759	0.052	0.043	1
NOTCH2NL	0.210109207917818	0.00993671824755388	0.07	0.058	1
MHENCR	0.25418952267689	0.00988884230237318	0.054	0.044	1
PYROXD2	0.0769877434585357	0.00987665518131617	0.015	0.008	1
TAGLN	0.00632500060780818	0.00985967854964911	0.012	0.003	1
PIAS2	0.202897393780783	0.00985614467480838	0.046	0.036	1
TMLHE	0.240390700817555	0.00985614467480838	0.045	0.036	1
GLRX5	0.646154089268185	0.00984683292197974	0.139	0.134	1
STRADB	0.409809744622756	0.00983955485998209	0.038	0.033	1
SLC25A40	0.590100951622255	0.00982055487395198	0.065	0.06	1
ADPRHL2	0.442732251585913	0.00973814676286094	0.112	0.103	1
AL035701.1	0.00242899720549457	0.00973648821249472	0.012	0.002	1
MTMR12	0.32091349283788	0.00972100415061199	0.074	0.064	1
VANGL1	0.213860557270958	0.00971989015114779	0.04	0.031	1
PTPN6	0.938576267981772	0.00969797594526312	0.382	0.381	1
FCHO2	0.0445237230325291	0.00966729686379227	0.027	0.015	1
HNRNPDL	0.98736292966375	0.00964785050171979	0.681	0.709	1
COL6A2	0.429982433827334	0.00963544553421392	0.044	0.038	1
AC022182.2	0.039542959529318	0.00963135085469422	0.014	0.006	1
ITGAD	0.00895895778270715	0.00961310464397539	0.009	0.001	1
BCAP31	0.942982779216804	0.00960431267280343	0.402	0.401	1
SDR39U1	0.636990791732933	0.00960259497770979	0.161	0.154	1
GYPC	0.926743338248881	0.0096012546289912	0.551	0.565	1
ST6GAL1	0.251551156551456	0.00959793893148454	0.13	0.114	1
DBI	0.862106276885158	0.00954776048091277	0.582	0.596	1
TMEM206	0.252144576763852	0.00953464677434736	0.054	0.044	1
TCF4	0.00838661479873474	0.00950841134047743	0.015	0.005	1
MARCKS	0.000747947715258179	0.00948952738815079	0.01	0.001	1
RRP7A	0.52328848723547	0.00943962617694466	0.168	0.159	1
COL4A2	0.000302676552685938	0.00936575598764209	0.009	0	1
C19orf84	0.000572845384951063	0.00936575598764209	0.009	0	1
ZBTB44	0.592874538679057	0.0093438292885959	0.113	0.106	1
LIF	0.538085773621588	0.00928191795538073	0.01	0.008	1
RHOC	0.963126701966611	0.00915903764065279	0.343	0.347	1
MAPRE3	0.0240135527984412	0.00913843798466627	0.011	0.004	1
UCHL5	0.692466898396232	0.00912389381454062	0.168	0.162	1
UQCC3	0.503743009071677	0.00910174035366343	0.089	0.082	1
LTB4R2	0.34097109581352	0.00909841749656013	0.029	0.023	1
SLC14A1	0.273086697610149	0.00905989522248783	0.049	0.04	1
TRGC1	0.787530325003145	0.0090489297347937	0.108	0.105	1
EPHX4	0.0324650428505927	0.00903596576652285	0.016	0.007	1
TMCC3	0.121308264501943	0.00901887364855281	0.041	0.03	1
SEPT11	0.83069705100151	0.00901089223566705	0.108	0.106	1
FAM24B	0.149853464650957	0.00897703745815016	0.032	0.022	1
AL645728.1	0.231682546912951	0.00897703745815016	0.03	0.022	1
ZNF362	0.377893864834061	0.00896156528614053	0.054	0.046	1
TP53TG1	0.548982266059171	0.00895252110451526	0.106	0.099	1
TM4SF19	0.0724713627756401	0.00893436214261301	0.021	0.012	1
IFNL1	0.099249799817495	0.00893436214261301	0.021	0.012	1
CA11	0.134809360925145	0.00893436214261301	0.02	0.012	1
TPM4	0.999855142898611	0.00893366681573127	0.423	0.428	1
RIPK2	0.209516985230289	0.00892640736665058	0.072	0.059	1
APOE	0.0110875101839088	0.00891270188377215	0.014	0.004	1
NUP160	0.351134172345545	0.00883079844787729	0.076	0.067	1
AVPI1	0.642718308224477	0.00880983498316396	0.07	0.066	1
OR4D1	0.0441365854466634	0.00878924554177194	0.015	0.007	1
STX7	0.514271254580494	0.00877801267890826	0.089	0.082	1
OSER1-DT	0.216935406673685	0.00877801267890819	0.039	0.03	1
TENM1	0.00267382952547097	0.0087667228752941	0.01	0.001	1
SPAG1	0.228904009281506	0.00875597435426082	0.033	0.025	1
DDX43	0.144177016885698	0.00871123694518503	0.024	0.016	1
AF213884.3	0.0977375364841811	0.00870194928546641	0.047	0.034	1
LINC02482	0.128384041400622	0.00868853122387992	0.018	0.011	1
CEP44	0.207737223377006	0.00867973740980062	0.044	0.035	1
LY86	0.00140418011759469	0.00864242865049906	0.009	0.001	1
CXCL3	0.00263919669731908	0.00864242865049906	0.009	0.001	1
LINC01891	0.00263919669731908	0.00864242865049906	0.009	0.001	1
ARHGAP10	0.418442165737425	0.00859827731231928	0.071	0.063	1
TMEM185A	0.236439965253451	0.00858227327267849	0.048	0.038	1
ZNF354A	0.277251783819951	0.00858227327267849	0.047	0.038	1
KIF9	0.401389347012335	0.00855945732889607	0.04	0.034	1
PEAK1	0.150321856004822	0.00853641638513807	0.038	0.027	1
DNASE1L1	0.313995887529375	0.00853641638513807	0.037	0.03	1
COL4A1	0.000572840318868874	0.00851793906530249	0.009	0	1
TUBA3C	0.00108791867024966	0.00851793906530249	0.008	0	1
ZNF677	0.187119460506358	0.00851314709664192	0.033	0.024	1
PPDPF	0.709501177482813	0.00849813334404437	0.808	0.821	1
AC009495.3	0.237544556826326	0.00848964605201949	0.026	0.019	1
LINC01184	0.452243427013801	0.00848561026612941	0.05	0.043	1
SLC35B2	0.520156569374363	0.00847808352199474	0.099	0.092	1
BLVRA	0.492885961320334	0.00845590296139809	0.092	0.084	1
SPIN4	0.0360158530520625	0.00844193470565582	0.017	0.008	1
ARAP3	0.0604605335783867	0.00844193470565582	0.018	0.009	1
ANKRD6	0.00864959342195038	0.00841771723274802	0.013	0.004	1
PDLIM4	0.177932566505303	0.00841771723274802	0.009	0.004	1
PIF1	0.22383854765675	0.00841534143641075	0.036	0.027	1
AC108134.3	0.391137341097753	0.00841534143641075	0.033	0.027	1
ZNF426	0.385200496472883	0.00838810187923533	0.077	0.068	1
LINC01003	0.648922537485448	0.00836617337711552	0.046	0.043	1
CRBN	0.593861173085309	0.0083393869054727	0.18	0.171	1
MTRNR2L12	0.875731542243662	0.00831834822585942	0.091	0.089	1
CFAP97D2	0.00245068020933191	0.00829348651910219	0.012	0.002	1
DAPK1	0.0397446648175603	0.00829348651910219	0.01	0.004	1
MAP3K20	0.146012063267692	0.00824482151724953	0.024	0.016	1
FAM120C	0.147208754083298	0.00824482151724953	0.026	0.017	1
PSMC3	0.858848497168219	0.00823749440951516	0.213	0.211	1
PARL	0.18263138027439	0.00821982120474419	0.02	0.013	1
NPW	0.208715309494042	0.00816906107174168	0.005	0.002	1
SNUPN	0.574732312253181	0.0081311786965123	0.068	0.062	1
TCP11L2	0.346979609498898	0.00810175475891546	0.041	0.034	1
CDHR1	0.132234532620561	0.00809649028798186	0.019	0.012	1
CD109	0.0722085716744512	0.00807059657084987	0.015	0.007	1
TRBV10-1	0.540653095278947	0.00807059657084987	0.002	0.003	1
FN1	0.00773172312780965	0.00804444043147008	0.01	0.002	1
ROBO3	0.0136705980125379	0.00804444043147008	0.009	0.002	1
AC022182.1	0.0240637796374259	0.00804444043147008	0.009	0.002	1
C12orf76	0.685719376805518	0.00803871919854457	0.072	0.068	1
DOLPP1	0.188718747837097	0.00802525067112566	0.03	0.022	1
BANF1	0.694825361367776	0.00801552693857377	0.375	0.368	1
POMC	0.233386290775861	0.00800678067909058	0.05	0.04	1
HIST1H1C	0.668174031360408	0.00797085452068608	0.121	0.128	1
SFT2D1	0.885371413695459	0.00794182802110255	0.27	0.276	1
RAB31	0.0049018542052505	0.00791962413764238	0.009	0.001	1
AC072061.1	0.00895895778270715	0.00791962413764238	0.009	0.001	1
AL356020.1	0.00895895778270715	0.00791962413764238	0.009	0.001	1
TOR2A	0.471144336479021	0.00788117969042931	0.088	0.08	1
LACTB	0.377006475914854	0.00787103152995673	0.064	0.056	1
CXCR1	0.090394529734176	0.00784925295388487	0.018	0.01	1
CNOT8	0.35520944409906	0.00784821251894166	0.161	0.147	1
LIPC	0.03955746383265	0.007822070300041	0.014	0.006	1
BAALC	0.0606814884403416	0.007822070300041	0.013	0.006	1
CALD1	0.00264124075455266	0.00779461172815946	0.009	0.001	1
PADI4	0.00264124075455266	0.00779461172815946	0.009	0.001	1
