	p_val	avg_logFC	pct.1	pct.2	p_val_adj
DSTN	0.858513907115651	0.0252354387734459	0.449	0.44	1
CIAPIN1	0.379263511270747	0.024972659910262	0.09	0.071	1
PRSS23	0.665083562556898	0.0249216860547415	0.389	0.373	1
UXT	0.896006030372262	0.0248166804368444	0.421	0.449	1
TTC38	0.846645839847811	0.0248062953042001	0.429	0.449	1
CDC5L	0.411041814998054	0.0247873097047769	0.142	0.12	1
TENT2	0.246745254720951	0.0247744391121501	0.184	0.147	1
PHOSPHO2	0.0638942597300209	0.0246510544530614	0.032	0.009	1
LRRC43	0.103898624428012	0.0246510544530614	0.028	0.009	1
THAP12	0.215295884077309	0.0246429116279084	0.084	0.058	1
RTP4	0.148977190256467	0.0244748585227318	0.05	0.027	1
UMPS	0.214121928406377	0.0244748585227318	0.046	0.027	1
PDK2	0.214121928406377	0.0244748585227318	0.046	0.027	1
TRAPPC6A	0.323744209833992	0.0244748585227317	0.138	0.111	1
POU2F2	0.228984511305286	0.0243046312689372	0.062	0.04	1
ARPC3	0.662629838531111	0.024287047460108	0.798	0.787	1
KLRC3	0.43526568900556	0.0242768191122418	0.435	0.396	1
IL18RAP	0.774138912125969	0.0241921330472833	0.216	0.209	1
ATG10	0.0729443359521882	0.0241239197579436	0.038	0.013	1
HBA1	0.444585359589251	0.0241239197579436	0.016	0.009	1
PPP5C	0.679163130480549	0.0240023059424645	0.134	0.124	1
BEX2	0.151023731342852	0.0239574833279539	0.05	0.027	1
CCDC126	0.207897017142443	0.0239574833279539	0.052	0.031	1
NBPF11	0.2092294139142	0.0239574833279539	0.052	0.031	1
MBD5	0.431311072170956	0.0238268753476205	0.112	0.093	1
AP002360.1	0.0191217517479645	0.0237634944521858	0.024	0	1
GTSF1	0.0191217517479645	0.0237634944521858	0.024	0	1
CDKL1	0.0191217517479645	0.0237634944521858	0.024	0	1
LRP12	0.0326942740432231	0.0237634944521858	0.02	0	1
TRG-AS1	0.699167165857861	0.0237419893070789	0.18	0.169	1
P2RX4	0.236251181657233	0.0234442847455003	0.056	0.036	1
STAT2	0.387297746752725	0.0232927254795548	0.07	0.053	1
PIGA	0.0661930590727284	0.0232351523513851	0.024	0.004	1
SMKR1	0.123563833257319	0.0230825854123448	0.046	0.022	1
POMGNT1	0.150323398810095	0.0230825854123448	0.044	0.022	1
PSENEN	0.420858604046928	0.022935212337139	0.17	0.147	1
RPS18	0.325889300882157	0.02274710294052	1	0.996	1
RHOA	0.44797919255172	0.0227392491775857	0.834	0.853	1
ATP11B	0.494372470489047	0.0227342140449478	0.138	0.12	1
FAM50B	0.0640941930252664	0.0227111896352349	0.032	0.009	1
DGCR8	0.149892344525443	0.0225682802521501	0.05	0.027	1
ZNF749	0.366205408381655	0.0225682802521501	0.04	0.027	1
ABHD12	0.437058226029585	0.0225217329018497	0.112	0.093	1
GSDMD	0.740436207388917	0.0224805340142138	0.162	0.156	1
TCTEX1D2	0.382856609533884	0.0224302164745871	0.06	0.044	1
NUP133	0.599972984377235	0.022392692318407	0.11	0.098	1
NCR1	0.67748638864685	0.0223030102413102	0.273	0.258	1
RPS19BP1	0.901228050818426	0.0223030102413102	0.283	0.284	1
RNF20	0.586625082422587	0.022296755961037	0.068	0.058	1
OTUB1	0.911910278627865	0.0222789007843744	0.327	0.329	1
IMPDH2	0.666288774739768	0.0222677001302562	0.134	0.124	1
TSEN15	0.516068734117626	0.0222418840184194	0.184	0.164	1
CHPT1	0.115094471501248	0.0221915520068898	0.034	0.013	1
CCDC88A	0.144430682221486	0.0221915520068898	0.032	0.013	1
FGD3	0.648734262636047	0.0221277839525378	0.2	0.187	1
LPAR5	0.361301257819049	0.0219292483232979	0.066	0.049	1
YBX1	0.821804118643828	0.0218565928653549	0.709	0.76	1
B4GALNT3	0.0249778594602815	0.0218046299668527	0.022	0	1
WDR25	0.0249778594602815	0.0218046299668527	0.022	0	1
POLR1D	0.741088403420036	0.0217124258268215	0.337	0.364	1
SRSF6	0.90324797099304	0.0216840826820342	0.086	0.084	1
CD48	0.952279046082305	0.0216568212310875	0.493	0.516	1
UROS	0.575885395959301	0.0215674101816104	0.106	0.093	1
DEXI	0.278329986129083	0.0215521365934623	0.054	0.036	1
GOLGA8N	0.328531796436936	0.0215521365934623	0.052	0.036	1
DPYD	0.669293291452427	0.0214741060834933	0.18	0.169	1
PAXX	0.837857070668062	0.0212839322201235	0.575	0.6	1
NCKIPSD	0.0661930590727284	0.0212839322201233	0.024	0.004	1
AC012645.3	0.0661930590727284	0.0212839322201233	0.024	0.004	1
TOX2	0.146492961098241	0.0212839322201233	0.018	0.004	1
OSER1-DT	0.151144002693701	0.0211650392830731	0.044	0.022	1
APOLD1	0.183282194479091	0.0211650392830731	0.042	0.022	1
GGCX	0.221508086607167	0.0211650392830731	0.04	0.022	1
XPO5	0.221508086607167	0.0211650392830731	0.04	0.022	1
UBL7	0.688893244287315	0.0210956614862527	0.116	0.107	1
UQCR11	0.85441840766325	0.0210956614862527	0.613	0.689	1
LDB1	0.35574334542348	0.0210501976413675	0.056	0.04	1
COASY	0.466375473497375	0.0209392036904241	0.072	0.058	1
CCM2	0.622794790674265	0.0209392036904238	0.208	0.196	1
KDM5C	0.319738479019751	0.0208318672442306	0.084	0.062	1
PCDH1	0.0820063786515356	0.0207675544266638	0.03	0.009	1
NFS1	0.0820063786515356	0.0207675544266638	0.03	0.009	1
PXMP2	0.104533369133415	0.0207675544266638	0.028	0.009	1
ABHD6	0.133154950064788	0.0207675544266638	0.026	0.009	1
KDSR	0.223835328447301	0.0206580599960309	0.04	0.022	1
ZNF143	0.292761411775574	0.0205522816503868	0.064	0.044	1
RAB37	0.895244318118283	0.0204943440363061	0.244	0.253	1
TOM1	0.346163224345509	0.0204500333678724	0.082	0.062	1
TCTN3	0.368652465330593	0.0204500333678724	0.076	0.058	1
OXR1	0.418044377263744	0.0204500333678724	0.074	0.058	1
ZFAND1	0.490891680251633	0.0204500333678724	0.076	0.062	1
MRPL16	0.727468400857725	0.0203442016895301	0.172	0.164	1
CYSLTR1	0.115556211827859	0.0202554429800233	0.034	0.013	1
ALG9	0.144430682221486	0.0202554429800233	0.032	0.013	1
CACNA2D4	0.293199054871628	0.0201551973782153	0.048	0.031	1
ABHD15	0.345879662396658	0.0201551973782153	0.046	0.031	1
ATP6V1A	0.31895204397988	0.0200583403874861	0.068	0.049	1
CHKB	0.416710565530916	0.0200583403874861	0.064	0.049	1
PTRH2	0.60070096529231	0.0200583403874861	0.058	0.049	1
MRPL37	0.767640206819174	0.0198741274367948	0.09	0.084	1
SPIN4	0.0326927580225101	0.0198419207990041	0.02	0	1
APOA1	0.0326927580225101	0.0198419207990041	0.02	0	1
PPP1R2C	0.132497582054947	0.0198419207990041	0.01	0	1
METTL18	0.149965049814073	0.0197475451581449	0.038	0.018	1
MXI1	0.149965049814073	0.0197475451581449	0.038	0.018	1
SGSH	0.149965049814073	0.0197475451581449	0.038	0.018	1
ACY1	0.225304995256674	0.0197475451581449	0.034	0.018	1
FNIP2	0.333803342027037	0.0197475451581449	0.03	0.018	1
HTATIP2	0.662320207104008	0.0197015797700739	0.13	0.12	1
AAR2	0.326476264481951	0.0196564014285633	0.052	0.036	1
ZNHIT3	0.709386494297382	0.0195396233360008	0.16	0.151	1
CLASRP	0.264298439922477	0.0194007826554584	0.102	0.076	1
SYTL2	0.811091225885099	0.0193759706067261	0.238	0.231	1
ALS2	0.0663131829868977	0.01932889738432	0.024	0.004	1
XPNPEP2	0.0663131829868977	0.01932889738432	0.024	0.004	1
FAM24B	0.0663131829868977	0.01932889738432	0.024	0.004	1
RAB40B	0.0663131829868977	0.01932889738432	0.024	0.004	1
HIST1H4J	0.184253647751032	0.0192438091051791	0.042	0.022	1
ZNF226	0.267603779730006	0.0191616229534994	0.06	0.04	1
ERAL1	0.347088820677985	0.0190821929432112	0.072	0.053	1
C12orf76	0.52156263033753	0.0190821929432112	0.07	0.058	1
ATP6V0E1	0.423584343489069	0.0190547910533926	0.511	0.587	1
VIPR2	0.988986474251653	0.0190053827181963	0.066	0.067	1
FAR1	0.513000920317258	0.0189310647711211	0.104	0.089	1
NDUFA4	0.505573294122069	0.0189038134732762	0.489	0.578	1
FUZ	0.104850888849345	0.0188201341422683	0.028	0.009	1
PDE6G	0.133552928412785	0.0188201341422683	0.026	0.009	1
C1orf50	0.217862193134691	0.0187441838137466	0.046	0.027	1
CREB3L4	0.259648100254102	0.0187441838137466	0.044	0.027	1
ADAMTS1	0.553588748947387	0.0187441838137466	0.03	0.022	1
RAD17	0.33898878674171	0.0186708135506813	0.062	0.044	1
SIK1	0.33898878674171	0.0186708135506813	0.062	0.044	1
MFN1	0.36288034889529	0.0186708135506813	0.056	0.04	1
TRAPPC4	0.683586093407262	0.0186564375758104	0.166	0.156	1
PDPR	0.400829727662678	0.0185998940797109	0.07	0.053	1
ETFRF1	0.490891628857001	0.0185998940797109	0.076	0.062	1
CHURC1	0.983249401785013	0.0185825328178938	0.335	0.342	1
SUCLA2	0.417026635372905	0.0185313046218837	0.094	0.076	1
TNFAIP8	0.513982733500686	0.0185313046218835	0.246	0.231	1
NDUFS2	0.588252896558399	0.0184714727494273	0.214	0.196	1
SMIM14	0.696930576608663	0.0184649322062353	0.102	0.093	1
PRSS57	0.419110571969455	0.0184006710488695	0.104	0.084	1
MAPK1	0.687640762590829	0.0183849238853271	0.369	0.356	1
NAAA	0.634904315883068	0.0183384219903666	0.128	0.116	1
TNFAIP8L1	0.144996550209809	0.0183155781621968	0.032	0.013	1
ZNF780B	0.180812556025698	0.0183155781621968	0.03	0.013	1
SRD5A1	0.224911523492333	0.0183155781621968	0.028	0.013	1
SNX27	0.250487251980314	0.0182486191076336	0.05	0.031	1
RASGEF1A	0.262118368252872	0.0182486191076336	0.044	0.027	1
SLC17A5	0.347862208359403	0.0182486191076336	0.046	0.031	1
PRR3	0.406050164451538	0.0182486191076336	0.044	0.031	1
KLHL11	0.471746059136686	0.0182486191076336	0.042	0.031	1
FCGR3B	0.343891681119296	0.0181839255931359	0.062	0.044	1
COG2	0.667196360599346	0.0181839255931359	0.056	0.049	1
NDUFC2	0.490329326225815	0.0181628447798373	0.182	0.16	1
SUN2	0.685498803734433	0.0181499890786551	0.457	0.489	1
TRIB2	0.552436997169026	0.0181213845505564	0.074	0.062	1
PTCD1	0.0428966618974155	0.0178753518269631	0.018	0	1
TMEM187	0.0428966618974155	0.0178753518269631	0.018	0	1
TENM1	0.0428966618974155	0.0178753518269631	0.018	0	1
TUBA3C	0.0564616689998005	0.0178753518269631	0.016	0	1
PDSS2	0.226308963413595	0.0178151774070911	0.034	0.018	1
AF165147.1	0.226308963413595	0.0178151774070911	0.034	0.018	1
TNFRSF12A	0.275956388204119	0.0178151774070911	0.032	0.018	1
TNFAIP8L2	0.28197995858664	0.0177570656249107	0.054	0.036	1
DBP	0.28197995858664	0.0177570656249107	0.054	0.036	1
DDX59	0.485461491042261	0.0176466198181891	0.086	0.071	1
B2M	0.246844661760964	0.0175882748616503	1	1	1
ZNF511	0.767243781579285	0.0174940273813915	0.118	0.111	1
LINC00467	0.112602440422493	0.0173700328989869	0.02	0.004	1
WWC2	0.147018649514694	0.0173700328989869	0.018	0.004	1
AC005363.2	0.147280863144365	0.0173700328989869	0.018	0.004	1
ZNF551	0.19276536667566	0.0173700328989869	0.016	0.004	1
NIFK	0.901023286567213	0.017355234417311	0.166	0.164	1
C2orf42	0.223789575252146	0.0173188806955948	0.04	0.022	1
ATG2B	0.223789575252146	0.0173188806955948	0.04	0.022	1
ZNF677	0.269384847391776	0.0173188806955948	0.038	0.022	1
ZNF621	0.322967112973461	0.0173188806955948	0.036	0.022	1
TBCB	0.401963230530233	0.0172694748014615	0.391	0.449	1
NCAPD3	0.18400207141383	0.0172694748014614	0.054	0.031	1
TMEM63A	0.543394011430939	0.0172694748014614	0.05	0.04	1
APOPT1	0.615952504515918	0.0172694748014614	0.048	0.04	1
CMAS	0.371777670326158	0.0172217272902916	0.076	0.058	1
MRPL2	0.525314390331363	0.0172217272902916	0.07	0.058	1
SKIV2L	0.589046887339167	0.0172217272902916	0.068	0.058	1
MRPL24	0.42122519303419	0.0171755560411201	0.084	0.067	1
SLAMF6	0.693565180485075	0.0170051692627219	0.148	0.138	1
LDAH	0.133951078044833	0.0168689140110064	0.026	0.009	1
WDPCP	0.133951078044833	0.0168689140110064	0.026	0.009	1
MCM9	0.133951078044833	0.0168689140110064	0.026	0.009	1
AC136475.1	0.133951078044833	0.0168689140110064	0.026	0.009	1
TUBGCP5	0.133951078044833	0.0168689140110064	0.026	0.009	1
PLAUR	0.133951078044833	0.0168689140110064	0.026	0.009	1
BMPR2	0.17046734498404	0.0168689140110064	0.024	0.009	1
MIR497HG	0.17046734498404	0.0168689140110064	0.024	0.009	1
SMG8	0.17046734498404	0.0168689140110064	0.024	0.009	1
SEC62	0.889014030196282	0.0168370690746144	0.445	0.467	1
FARSB	0.366205371905519	0.0168266376844749	0.04	0.027	1
PROSER1	0.234233826804043	0.0167857988549099	0.062	0.04	1
ATPAF1	0.341397072380558	0.0167857988549099	0.062	0.044	1
PNPT1	0.363145685942186	0.0167857988549099	0.056	0.04	1
ZNF322	0.390790990132187	0.0167857988549099	0.06	0.044	1
CCDC14	0.445521958523936	0.0167857988549099	0.058	0.044	1
GOLIM4	0.445521958523936	0.0167857988549099	0.058	0.044	1
C12orf73	0.723783702942091	0.0167857988549099	0.05	0.044	1
MAGEF1	0.421550409204657	0.0167463254303881	0.074	0.058	1
SNX11	0.550070744542245	0.0167463254303881	0.074	0.062	1
TEX30	0.613689097067672	0.0167463254303881	0.072	0.062	1
SGK3	0.727236185164765	0.0167463254303881	0.064	0.058	1
MTA2	0.740834008522499	0.0166712097522082	0.1	0.093	1
ODF2L	0.504985501508964	0.0166354455243005	0.124	0.107	1
PBDC1	0.552127823060039	0.0165672275815907	0.154	0.138	1
SARNP	0.726242807980714	0.016503093361473	0.178	0.169	1
IL16	0.317353481944856	0.0164426868254673	0.331	0.387	1
MRPL43	0.733922288545592	0.0164137813319764	0.232	0.222	1
TNFRSF10A	0.181502190111904	0.0163719429536256	0.03	0.013	1
USP18	0.181502190111904	0.0163719429536256	0.03	0.013	1
TOP3B	0.181502190111904	0.0163719429536256	0.03	0.013	1
PYROXD2	0.225745248266939	0.0163719429536256	0.028	0.013	1
GID4	0.225745248266939	0.0163719429536256	0.028	0.013	1
SEPHS1	0.296704996143721	0.0163383988515145	0.048	0.031	1
FAM210B	0.296704996143721	0.0163383988515145	0.048	0.031	1
TATDN3	0.406050132285486	0.0163383988515145	0.044	0.031	1
TCTA	0.708950740426113	0.0162443593862161	0.092	0.084	1
CHD6	0.769013024267345	0.0162150334430184	0.104	0.098	1
AC090152.1	0.870659098503412	0.0161591284814385	0.136	0.133	1
SCLT1	0.95455985052725	0.0161591284814385	0.134	0.138	1
POLR2C	0.812567176208823	0.016106608852215	0.166	0.16	1
SLC25A6	0.709095909805288	0.0159514070317494	0.607	0.644	1
MAP3K20	0.0564600027552803	0.0159049078396645	0.016	0	1
FN1	0.0564600027552803	0.0159049078396645	0.016	0	1
COL4A2	0.0564600027552803	0.0159049078396645	0.016	0	1
C19orf84	0.0564600027552803	0.0159049078396645	0.016	0	1
BEX3	0.0746064249599009	0.0159049078396645	0.014	0	1
CYSLTR2	0.0746064249599009	0.0159049078396645	0.014	0	1
TMEM91	0.0746064249599009	0.0159049078396645	0.014	0	1
AC073195.1	0.0746064249599009	0.0159049078396645	0.014	0	1
ALB	0.0746064249599009	0.0159049078396645	0.014	0	1
RFXAP	0.183624097753007	0.0158790683802246	0.03	0.013	1
GOLPH3L	0.22731524192778	0.0158790683802246	0.034	0.018	1
PI4K2B	0.22731524192778	0.0158790683802246	0.034	0.018	1
HIST2H2AC	0.277142417843802	0.0158790683802246	0.032	0.018	1
MGAT4B	0.277142417843802	0.0158790683802246	0.032	0.018	1
BFSP1	0.277142417843802	0.0158790683802246	0.032	0.018	1
NHEJ1	0.277142417843802	0.0158790683802246	0.032	0.018	1
GLI4	0.383487568292551	0.0158541154788247	0.05	0.036	1
YJU2	0.383487568292551	0.0158541154788247	0.05	0.036	1
C1GALT1C1	0.442889223063057	0.0158541154788247	0.048	0.036	1
CEP126	0.509110286947445	0.0158541154788247	0.046	0.036	1
AREL1	0.196449803680733	0.0158300042779652	0.07	0.044	1
AC007952.4	0.477620082910842	0.0158300042779652	0.062	0.049	1
ARHGAP12	0.562966453457264	0.0158300042779652	0.064	0.053	1
CNOT10	0.566714288573199	0.0158300042779652	0.064	0.053	1
ZNF76	0.451981731047099	0.015806692896182	0.078	0.062	1
MRPL4	0.595099866688832	0.0157206991306768	0.148	0.133	1
APMAP	0.628668441233098	0.015564643645542	0.643	0.68	1
DNAJC8	0.993273771889415	0.0154754949152052	0.321	0.324	1
LINC00685	0.147280863144365	0.0154073237311383	0.018	0.004	1
PIK3C2B	0.19310467952553	0.0154073237311383	0.016	0.004	1
SPCS1	0.974789433016065	0.0154015623170569	0.379	0.387	1
KLHL8	0.270718355795873	0.0153902397891892	0.038	0.022	1
ZNF398	0.324506913471154	0.0153902397891892	0.036	0.022	1
PIF1	0.324506913471154	0.0153902397891892	0.036	0.022	1
RAD54L2	0.387262770007789	0.0153902397891892	0.034	0.022	1
SLC1A7	0.41694833938377	0.0153737396365624	0.054	0.04	1
CC2D1A	0.352556974723016	0.0153577938522288	0.072	0.053	1
NUDT15	0.641511643688485	0.0153577938522288	0.062	0.053	1
SNX29	0.653200765162673	0.0153577938522288	0.066	0.058	1
COLGALT2	0.797923643034198	0.0153577938522288	0.062	0.058	1
CENPK	0.735995586809984	0.0153423749594592	0.082	0.076	1
DAD1	0.630175594124736	0.0150665772659254	0.395	0.436	1
SSR4	0.616732643934489	0.0149138791752033	0.551	0.64	1
ZNF589	0.170964503101576	0.0149138791752032	0.024	0.009	1
ZNF395	0.170964503101576	0.0149138791752032	0.024	0.009	1
SEPSECS-AS1	0.217334889176959	0.0149138791752032	0.022	0.009	1
RAPGEF2	0.217334889176959	0.0149138791752032	0.022	0.009	1
FAN1	0.217334889176959	0.0149138791752032	0.022	0.009	1
AP002990.1	0.217334889176959	0.0149138791752032	0.022	0.009	1
SEC22A	0.188432766188724	0.0149054075065809	0.042	0.022	1
NUP205	0.31154369520617	0.0149054075065809	0.042	0.027	1
NT5C3B	0.31154369520617	0.0149054075065809	0.042	0.027	1
SHQ1	0.435015427607638	0.0149054075065809	0.038	0.027	1
MAML2	0.508938440511152	0.0148972241670419	0.056	0.044	1
ZNF699	0.498443960836112	0.0148893146831752	0.076	0.062	1
SLC25A40	0.681587445835855	0.0148893146831752	0.07	0.062	1
RPRD1A	0.748781495929432	0.0148893146831752	0.068	0.062	1
ISCA2	0.541522770464009	0.0148742640755067	0.108	0.093	1
GLOD4	0.363909821566744	0.014853431103856	0.156	0.129	1
TRAPPC5	0.627997225130915	0.0148469091591427	0.168	0.156	1
MIF4GD	0.938210234323607	0.0148344427405576	0.19	0.196	1
FHL3	0.489866653533519	0.0144245226692303	0.154	0.133	1
GPR141	0.63192295017725	0.0144245226692303	0.16	0.147	1
DPY30	0.622218430689505	0.0144245226692302	0.142	0.129	1
SESN1	0.987671564478759	0.0144245226692302	0.1	0.102	1
TMEM131	0.88857452218773	0.0144245226692302	0.082	0.08	1
ELP6	0.637042412435252	0.0144245226692302	0.076	0.067	1
ALG12	0.478144015175989	0.0144245226692302	0.062	0.049	1
SLCO3A1	0.408277050565933	0.0144245226692302	0.044	0.031	1
MRPL12	0.474217414800963	0.0144245226692302	0.042	0.031	1
AC022182.2	0.219842700315481	0.0144245226692302	0.022	0.009	1
SERPINE2	0.226580292413268	0.0144245226692302	0.028	0.013	1
TAF5	0.226580292413268	0.0144245226692302	0.028	0.013	1
ACBD4	0.226580292413268	0.0144245226692302	0.028	0.013	1
CD93	0.226580292413268	0.0144245226692302	0.028	0.013	1
FAM118B	0.280965167907849	0.0144245226692302	0.026	0.013	1
SRP14-AS1	0.347232047037244	0.0144245226692302	0.024	0.013	1
C5orf63	0.34842515464535	0.0144245226692302	0.024	0.013	1
SEC11A	0.737860210800487	0.0144245226692302	0.379	0.404	1
ZNRD1	0.816846443030782	0.0144245226692302	0.226	0.24	1
HADHB	0.960425942741442	0.0144245226692301	0.112	0.116	1
EIF3F	0.953841819735954	0.0141855454904135	0.605	0.613	1
PSIP1	0.711275461244834	0.0140553146163009	0.281	0.267	1
TNFRSF1A	0.898031947251921	0.0140452319383413	0.248	0.258	1
MRPL51	0.713434027786847	0.014029031266013	0.208	0.227	1
S100A4	0.16582880812722	0.0140174394150843	0.902	0.858	1
ERICH1	0.918460618373089	0.0140051475320291	0.166	0.164	1
AP1G1	0.834547407664114	0.0139781937173888	0.106	0.102	1
SCAMP4	0.91085219774968	0.0139781937173888	0.102	0.107	1
SUSD1	0.342468561003876	0.0139633744018926	0.078	0.058	1
CASP8AP2	0.425398684323693	0.0139633744018926	0.084	0.067	1
HPF1	0.863532892174589	0.0139633744018926	0.074	0.071	1
CNEP1R1	0.385796875451589	0.013947537208243	0.05	0.036	1
FAM69A	0.44544448702574	0.013947537208243	0.048	0.036	1
MKNK1	0.51191350222588	0.013947537208243	0.046	0.036	1
LIPT1	0.51191350222588	0.013947537208243	0.046	0.036	1
ATF7IP2	0.588440091061731	0.013947537208243	0.044	0.036	1
KLRC4	0.591500093065618	0.013947537208243	0.044	0.036	1
VWA8	0.591500093065618	0.013947537208243	0.044	0.036	1
IGF1R	0.184323407761992	0.0139392035623981	0.03	0.013	1
QRSL1	0.278331012411383	0.0139392035623981	0.032	0.018	1
POLL	0.337961386933419	0.0139392035623981	0.03	0.018	1
SCRN1	0.591921109159925	0.0139392035623981	0.024	0.018	1
AC093635.1	0.0746047473735437	0.0139305735359468	0.014	0	1
SPARC	0.0746047473735437	0.0139305735359468	0.014	0	1
ZNF813	0.0746047473735437	0.0139305735359468	0.014	0	1
PRSS40A	0.0746047473735437	0.0139305735359468	0.014	0	1
PLCB3	0.0990862117917961	0.0139305735359468	0.012	0	1
PLXDC2	0.0990862117917961	0.0139305735359468	0.012	0	1
LAPTM4B	0.132497433312137	0.0139305735359468	0.01	0	1
MYL6	0.52817853950431	0.0137869708465508	0.958	0.933	1
MESD	0.655546199570508	0.013624842498666	0.218	0.204	1
PDCD2	0.919734249505104	0.0136131635983509	0.196	0.196	1
PCMTD1	0.799371698215598	0.0135887516218341	0.154	0.164	1
MX1	0.864182667767048	0.0135887516218341	0.12	0.116	1
AC010642.2	0.62240966837435	0.0135058271521576	0.086	0.076	1
ANAPC2	0.355310262275878	0.0134903796774335	0.072	0.053	1
VPS33A	0.476908580737651	0.0134903796774335	0.072	0.058	1
BISPR	0.476908580737651	0.0134903796774335	0.072	0.058	1
NELFB	0.419570634935699	0.0134744038329098	0.054	0.04	1
POMZP3	0.479952558996398	0.0134744038329098	0.052	0.04	1
P3H1	0.546514409621196	0.0134744038329098	0.05	0.04	1
TMLHE	0.546514409621196	0.0134744038329098	0.05	0.04	1
MTHFD1	0.280760726823353	0.0134578720381353	0.032	0.018	1
CLP1	0.389029012523061	0.0134578720381353	0.034	0.022	1
TM7SF2	0.389029012523061	0.0134578720381353	0.034	0.022	1
RNF31	0.389029012523061	0.0134578720381353	0.034	0.022	1
TCF19	0.147542654470799	0.0134407547590974	0.018	0.004	1
PYURF	0.72301839171999	0.0133521365074775	0.311	0.333	1
MFSD10	0.713379665710882	0.0133090735853647	0.269	0.289	1
CD74	0.087828515565114	0.0132994905894324	0.92	0.876	1
ATP5F1D	0.393267206751608	0.0132783907386077	0.467	0.529	1
