	p_val	avg_logFC	pct.1	pct.2	p_val_adj
SERPINB9	1.16836872532271e-07	-0.449114497127658	0.314	0.477	0.00155299570969894
CKB	1.17602187994101e-07	0.237376884004683	0.139	0.016	0.00156316828281759
LHFPL2	1.18184055038974e-07	-0.17884329241763	0.038	0.176	0.00157090245957804
SERPINB1	1.20424222262462e-07	-0.390871985925543	0.679	0.836	0.00160067876231264
AC007384.1	1.21198522432711e-07	-0.162313990466419	0.056	0.207	0.00161097076017559
AKIRIN2	1.26776449394764e-07	0.21883967524848	0.449	0.23	0.00168511256535521
NFKBIZ	1.27578317288229e-07	-0.379484239698136	0.725	0.828	0.00169577099339513
TNFAIP2	1.31475444113137e-07	-0.388673355266375	0.491	0.656	0.00174757160315182
IL4I1	1.32095166626635e-07	-0.186549678153387	0.059	0.211	0.00175580895480123
BCAS2	1.42225460132495e-07	0.243025695461564	0.324	0.133	0.00189046081608113
ANKRD37	1.49045231885763e-07	0.270820652590983	0.307	0.125	0.00198110922222556
DRAP1	1.56411475598129e-07	0.31861435436287	0.711	0.629	0.00207902133365033
RGS18	1.58455078408929e-07	0.216259028654988	0.289	0.109	0.00210618490221149
SPN	1.59501146516514e-07	0.274029296897922	0.352	0.16	0.0021200892394975
GPR84	1.60479136905073e-07	-0.17968753054291	0.031	0.16	0.00213308868774223
BTG3	1.62959952307955e-07	-0.21135056042953	0.066	0.223	0.00216606368607733
OAZ1	1.63664219563633e-07	0.159718552240682	1	1	0.00217542480643981
LAPTM4A	1.65622352053899e-07	0.224565548025167	0.491	0.273	0.00220145230350042
ATP6V0C	1.66289109866245e-07	0.218380179766425	0.944	0.914	0.00221031484834213
DRAM2	1.70080331060888e-07	0.186666533290405	0.334	0.141	0.00226070776046133
PIM1	1.75253912917876e-07	-0.207046822978673	0.077	0.238	0.00232947501050441
LILRA2	1.75900793827422e-07	0.235643689897723	0.477	0.262	0.00233807335155409
NAMPT	1.86057541632568e-07	-0.407360311792983	0.979	0.961	0.00247307684338009
EIF4A1	1.9607407938989e-07	0.251521000937497	0.659	0.473	0.00260621666325042
FTH1	1.99880283408603e-07	-0.625453014154912	1	1	0.00265680872706715
ADAM19	2.01936344255797e-07	-0.196183545043168	0.014	0.125	0.00268413788784805
U2AF1L5	2.0620426689472e-07	0.111910979071121	0.129	0.012	0.00274086711556462
MMP19	2.12059907339611e-07	-0.216087465590001	0.042	0.18	0.0028187002883581
ICAM2	2.26167191917052e-07	0.227273069376855	0.345	0.156	0.00300621431496146
PQLC3	2.27999557672585e-07	0.183427637025224	0.331	0.141	0.003030570120584
RPL35A	2.2858439814238e-07	0.163863158360558	1	1	0.00303834382010852
COTL1	2.37183096849083e-07	0.250029184199122	0.997	0.957	0.00315263772331801
LGALS9	2.46484311801075e-07	0.229924067476328	0.725	0.535	0.00327626947245989
HIGD2A	2.47097058096103e-07	0.21225908871593	0.871	0.789	0.0032844140962134
ITGAL	2.49027047364989e-07	0.226079663332446	0.404	0.199	0.00331006751357543
TSC22D3	2.65602067294328e-07	0.240301919594615	0.585	0.344	0.0035303826784762
CALML4	2.74487610682747e-07	0.131481256783911	0.143	0.02	0.00364848932119508
DUSP4	2.85503018145756e-07	-0.197547481684266	0.003	0.098	0.00379490611719339
NDUFB5	2.90904044414684e-07	0.193179928467902	0.425	0.215	0.00386669655835998
GSTP1	3.03447296535964e-07	0.228441011638393	0.962	0.93	0.00403342146555603
YPEL5	3.11827887039811e-07	0.26158331948442	0.477	0.27	0.00414481627453317
GABARAP	3.13707671169399e-07	0.173503237825752	1	0.996	0.00416980236518366
G0S2	3.14008354824088e-07	-0.740142299063879	0.568	0.703	0.00417379905232178
MX1	3.18602682376608e-07	0.335266058678029	0.425	0.215	0.00423486685414988
ARHGAP31	3.21134288775291e-07	-0.171102369673192	0.063	0.211	0.00426851696640117
FMNL3	3.36952179182084e-07	-0.147094594103049	0.042	0.176	0.00447876836568826
FOLR3	3.50489745470599e-07	-0.40198684373184	0.042	0.172	0.00465870969679521
BTF3	3.539550604514e-07	0.195786541768821	0.965	0.93	0.00470477066352001
CSK	3.58937488453725e-07	0.251103852627428	0.557	0.34	0.00477099709652691
RPL15	3.59143149887482e-07	0.180713578616825	1	1	0.00477373074830442
HGF	3.62477024052004e-07	0.127131973081477	0.132	0.016	0.00481804460369924
MMP9	3.65219760166059e-07	-0.532841960955576	0.035	0.16	0.00485450105212726
MCOLN1	3.65278268063147e-07	0.218227867337074	0.383	0.191	0.00485527873909535
ATP5ME	3.89085455035756e-07	0.237157302470141	0.808	0.695	0.00517172386833527
SUMO2	3.94216953542605e-07	0.224955571236492	0.854	0.781	0.00523993174648831
RPL5	4.35535171732589e-07	0.186489714264217	0.997	0.973	0.00578913350266957
FAM102B	4.45748517955432e-07	-0.140450051384381	0.052	0.191	0.0059248893006636
AGTRAP	4.66189997808109e-07	0.247046720542576	0.645	0.469	0.00619659745086539
TOB1	4.67999138822642e-07	0.197474852750783	0.254	0.09	0.00622064455323055
CD79B	4.92756161847592e-07	0.142486814152384	0.146	0.023	0.00654971490327819
CLEC5A	5.09454149993654e-07	-0.279597627660559	0.045	0.176	0.00677166456171565
NDST2	5.12411124928211e-07	-0.160064388429525	0.042	0.172	0.00681096867254578
GPR65	5.15457644831819e-07	0.235973921260815	0.303	0.133	0.00685146301510454
RPLP2	5.16465391964261e-07	0.177448257651744	1	1	0.00686485798998896
LTA4H	5.18985049330271e-07	0.263053663257791	0.596	0.379	0.00689834927569796
CD74	5.23848851996488e-07	0.326338035893525	0.997	0.992	0.00696299894073731
HVCN1	5.46209032354674e-07	0.201753749112521	0.334	0.145	0.00726021045805833
NFKB1	5.50975474118066e-07	-0.346379298689088	0.244	0.426	0.00732356600197734
ARL6IP1	5.65116156363993e-07	0.208181223366414	0.46	0.242	0.00751152395039019
AP1S2	5.79018387725054e-07	0.225792846955471	0.767	0.617	0.00769631240964142
RPL10A	5.79633352155176e-07	0.180628680324928	0.976	0.945	0.0077044865168466
RAC2	5.80559698557061e-07	0.265970087999547	0.756	0.594	0.00771679951322045
NR4A1	5.92469518071032e-07	0.284437622433229	0.937	0.848	0.00787510483420016
CRIP2	6.04953382152949e-07	-0.273878190548077	0.007	0.102	0.008041040355577
RHBDD2	6.5818376854592e-07	-0.318539555504728	0.139	0.301	0.00874857865151237
RPL4	6.80427889969338e-07	0.198179281072314	0.948	0.914	0.00904424751347243
ATF5	6.97022565918147e-07	-0.324736287005907	0.181	0.367	0.00926482394618402
RPL3	7.10206654012781e-07	0.201628664274725	1	0.969	0.00944006684513788
SH2D3C	7.23262578071485e-07	0.160270953666422	0.265	0.098	0.00961360618772618
C9orf16	7.4657160511823e-07	0.195312378037978	0.537	0.32	0.00992342977523152
RPS5	7.62229079612527e-07	0.188148618492035	0.983	0.953	0.0101315489262097
NDUFB1	7.62801396932312e-07	0.204148959838476	0.739	0.566	0.0101391561680243
ROGDI	7.70477770121328e-07	0.152099902724437	0.254	0.09	0.0102411905204527
CCL24	7.72693062474325e-07	-0.572919753561785	0	0.082	0.0102706361864087
NR4A2	8.2704116302483e-07	0.213480020992685	0.906	0.801	0.010993031138926
NSA2	8.54173472801444e-07	0.217319423028221	0.554	0.336	0.0113536738004768
RALGDS	8.73275377372643e-07	-0.17944407345102	0.07	0.215	0.0116075763160372
CDKN1B	9.12027863361002e-07	0.202453565253231	0.39	0.195	0.0121226743597944
RPL13	9.17372811220428e-07	0.162395722041237	1	1	0.0121937194067419
ISG15	9.72027441278944e-07	0.35650239356536	0.603	0.406	0.0129201887494797
RETN	1.07006796993902e-06	-0.261840211988598	0.118	0.293	0.0142233434564294
S1PR4	1.10032649675575e-06	0.191974624987312	0.303	0.133	0.0146255397948775
ANKRD52	1.13179172685411e-06	-0.110885964531273	0.021	0.129	0.0150437756333448
PPP1R17	1.13362278533244e-06	0.171452372762138	0.108	0.008	0.0150681140626388
GSTM1	1.18522416852544e-06	0.10651949024306	0.108	0.008	0.0157539996480402
IQCN	1.19201087831022e-06	0.103418712564812	0.108	0.008	0.0158442085944994
SLC44A1	1.22446621811807e-06	-0.251270626353216	0.118	0.277	0.0162756049712254
PPP1R10	1.22977608952431e-06	0.212627063403424	0.394	0.203	0.0163461837819571
LUCAT1	1.23918131412188e-06	-0.268455451107317	0.136	0.301	0.016471198027308
TSPAN32	1.27644202876517e-06	0.14945711745407	0.213	0.066	0.0169664674463466
RPL38	1.29455735762614e-06	0.190912562236247	0.93	0.918	0.0172072563975666
FURIN	1.32674757360756e-06	-0.164159331505277	0.077	0.223	0.0176351287483918
ITGAM	1.33151037192514e-06	-0.222518355920291	0.16	0.332	0.017698435863629
C1QC	1.33592619175502e-06	-0.270650841670753	0.157	0.336	0.0177571309408077
YWHAB	1.36396307623064e-06	0.200880220061349	0.92	0.844	0.0181297972092576
BORCS5	1.37601172486487e-06	0.181961044863114	0.258	0.098	0.0182899478469038
ARRDC1	1.39044165825601e-06	0.169145386265142	0.293	0.121	0.0184817505215389
PTGS2	1.40694033046236e-06	-0.679101917957479	0.254	0.41	0.0187010508725057
LIMK2	1.4389351256753e-06	-0.213457131073312	0.056	0.188	0.019126325690476
COX5B	1.51428327400073e-06	0.189311133256724	0.892	0.82	0.0201278532780177
CDA	1.53124299076333e-06	0.176255000999337	0.411	0.203	0.0203532818332261
NME3	1.54493861847099e-06	0.189377642518163	0.359	0.18	0.0205353241167164
VCAN	1.57358584472525e-06	-0.328991612576045	0.526	0.746	0.020916103048088
EIF4B	1.65828982866879e-06	0.203211313262513	0.554	0.348	0.0220419884026656
NPL	1.66696391454662e-06	0.166384265680752	0.254	0.098	0.0221572843521537
SLC7A5	1.76361461277418e-06	-0.208557309526248	0.143	0.312	0.0234419654329945
CAT	1.78555043625539e-06	0.25241725117788	0.334	0.168	0.0237335363987066
PGLS	1.86383880268349e-06	0.220102415562385	0.76	0.676	0.0247741453652689
BLVRA	1.87334343655636e-06	0.258725061074952	0.516	0.34	0.0249004809587072
PHC2	1.88140530480787e-06	-0.198438448442073	0.101	0.25	0.0250076393115062
TNNT1	1.90618550708326e-06	-0.166775823017512	0.031	0.145	0.0253370177601507
CYFIP2	1.91252081080163e-06	0.128714296284042	0.153	0.031	0.0254212266171753
PPP1CC	1.94041716638179e-06	0.164905937456981	0.401	0.207	0.0257920249755468
KDM6B	2.01565592642264e-06	-0.312352170379477	0.655	0.754	0.0267920985740097
P4HB	2.10744007286338e-06	-0.245048882231826	0.474	0.645	0.0280120934485001
UBXN1	2.12598740813503e-06	0.222466911368246	0.725	0.602	0.0282586246289308
TUBA4A	2.23021021546612e-06	0.191630741481073	0.22	0.074	0.0296439541839756
SDS	2.24709694488083e-06	-0.362584295865811	0.063	0.195	0.029868412591356
OTUD1	2.25779567035966e-06	-0.348469163608547	0.237	0.395	0.0300106200504206
H2AFZ	2.29706040778455e-06	0.233206694318019	0.784	0.672	0.0305325269402723
MT1G	2.3475213781702e-06	-0.782554400218277	0.01	0.102	0.0312032541586383
ACTN1	2.40923977078816e-06	-0.271147242773028	0.202	0.367	0.0320236150333162
PPP1R15A	2.42787815208015e-06	-0.428447531503183	0.808	0.871	0.0322713563974493
CCDC85B	2.44972927297053e-06	0.194430710369555	0.418	0.23	0.0325618014963243
GATD3A	2.6642439485695e-06	-0.100463719868187	0.01	0.102	0.0354131305643858
FLNA	2.68355827357037e-06	-0.267700904931021	0.822	0.891	0.0356698565722974
SPP1	2.84715071195111e-06	-0.678964706102159	0.038	0.156	0.0378443272632542
APBB1IP	2.88893649888479e-06	0.161304719937453	0.509	0.293	0.0383997439431766
FAM110A	2.9115105981143e-06	0.220444812029708	0.355	0.18	0.0386997988701353
FBP1	3.08032434616148e-06	-0.786060761858686	0.213	0.363	0.0409436712091784
AHR	3.08048192920378e-06	-0.232087806936442	0.115	0.266	0.0409457658029767
SLAMF8	3.09415611104471e-06	-0.163094935449491	0.045	0.164	0.0411275230280063
DAB2	3.19015946413096e-06	-0.206589230167846	0.084	0.23	0.0424035995972287
FCAR	3.2080100486212e-06	-0.155910772112523	0.059	0.188	0.042640869566273
ARID5A	3.22055276239793e-06	-0.242138142789944	0.192	0.355	0.0428075873177933
EPB41L3	3.24102973630552e-06	-0.297987798672334	0.24	0.398	0.043079767254973
NDUFA11	3.31604060194146e-06	0.177797895677119	0.564	0.352	0.0440768116810059
GIMAP2	3.34897764342872e-06	0.169799479823838	0.237	0.09	0.0445146108364545
RPL18	3.42187453805431e-06	0.148471706484204	1	0.996	0.0454835563598179
BTN3A2	3.51781666895942e-06	0.17778453615913	0.237	0.09	0.0467588191638086
DXO	3.52088503126082e-06	0.121683686522621	0.132	0.023	0.0467996038355188
PLD4	3.65905603513351e-06	0.171516835518803	0.171	0.047	0.0486361728189946
IL6	3.73069361801873e-06	-0.353753031619212	0.014	0.105	0.049588379570705
MIR3945HG	3.88158912936446e-06	-0.4330314654138	0.122	0.27	0.0515940827075124
RTN4	4.10324287298554e-06	-0.261246769510373	0.547	0.703	0.0545403042677238
CD276	4.18883772130271e-06	-0.131399204639359	0.01	0.098	0.0556780309915556
TUBB6	4.29379550644016e-06	-0.14646188291459	0.063	0.191	0.0570731298716027
ERGIC1	4.40637722298371e-06	-0.250939079684986	0.22	0.379	0.0585695660478995
ALCAM	4.41844532386359e-06	-0.153397697071336	0.038	0.152	0.0587299752447948
CXorf40A	4.69559159072628e-06	0.129317311377692	0.122	0.02	0.0624138034239337
CD40	4.72163947220737e-06	-0.154871956269059	0.077	0.211	0.0627600318645803
ATM	4.73514956045038e-06	0.157309302199903	0.293	0.129	0.0629396079575065
GAS2L1	4.86748777002599e-06	-0.0900401492804273	0.014	0.105	0.0646986474391855
VNN1	5.10113918609122e-06	0.119469100335907	0.115	0.016	0.0678043420615246
DUSP5	5.19485137343254e-06	-0.239293864977686	0.143	0.293	0.0690499644556653
MT-ATP6	5.21658893326253e-06	-0.229113393023785	1	1	0.0693389001009256
C1QB	5.49013099118327e-06	-0.584888278767616	0.174	0.344	0.072974821134808
ANXA5	5.4944339930163e-06	-0.367322521449666	0.934	0.973	0.0730320166351726
UPF2	5.58629158855971e-06	0.173377301171722	0.328	0.16	0.0742529877951356
SRGN	5.65586453449252e-06	-0.24893098792976	1	0.996	0.0751777513924745
PPM1N	5.66713074574241e-06	0.126857285536829	0.129	0.023	0.0753275018724082
AC016831.1	5.72040802760142e-06	-0.26061589055098	0.073	0.203	0.0760356635028781
HES4	5.8226092901942e-06	0.19965244297352	0.404	0.219	0.0773941226852613
NCF1	5.95351058202416e-06	-0.669634226034796	0.362	0.48	0.0791340626562651
TSPOAP1	6.15735396895729e-06	0.103418712564812	0.105	0.012	0.0818435489553802
UPP1	6.28507844702001e-06	-0.338674564317513	0.408	0.551	0.08354126271779
IL6R	6.29183254823806e-06	-0.208642188361761	0.23	0.402	0.0836310382311802
CTSZ	6.34490431109906e-06	-0.449285583314602	0.697	0.789	0.0843364681031286
RASSF2	6.50842982367153e-06	0.167978136493952	0.376	0.195	0.0865100492162419
RSBN1L	6.58767477013268e-06	0.158263663361674	0.307	0.141	0.0875633730446036
SMIM25	6.62047978918089e-06	0.418499759204707	0.721	0.645	0.0879994173577923
COX4I1	6.67739908244866e-06	0.160160462947062	0.983	0.98	0.0887559886039076
MIR3142HG	6.77426517135164e-06	-0.0896989604778585	0.003	0.078	0.090043532657606
ANKRD44	6.82503419819816e-06	0.189859222108497	0.436	0.25	0.0907183545624499
LSM6	6.94098540310546e-06	0.191370866219735	0.432	0.254	0.0922595779780778
HIC1	7.21819295085225e-06	-0.117666118982764	0.031	0.137	0.0959442207027281
APOBEC3A	7.30520789075664e-06	0.164634458281645	0.606	0.352	0.0971008232839373
PSMB8	7.4338255288434e-06	0.205510695288663	0.683	0.52	0.0988104089293865
ECE1	7.65978212565126e-06	-0.194347478953595	0.105	0.246	0.101813824014156
MIR222HG	7.84294766993755e-06	-0.117735306376848	0.014	0.102	0.10424846042881
PHLDA2	7.85638973119685e-06	-0.353299980011856	0.15	0.301	0.104427132307069
NABP1	7.86227836964629e-06	0.17281153029383	0.557	0.34	0.104505404089339
SMDT1	7.97503140475435e-06	0.191076878271123	0.645	0.48	0.106004117431995
DHRS3	7.98276306494197e-06	-0.0790898649889922	0.007	0.086	0.106106886659209
EIF4A3	8.19384803250393e-06	0.342542992727712	0.446	0.281	0.108912628048042
CST3	8.35820132827345e-06	0.170505798839699	1	0.988	0.111097212055411
AC025580.2	8.7739618927073e-06	-0.0971516920538092	0.014	0.102	0.116623501477865
LAMTOR4	9.14521850500983e-06	0.192425496142417	0.864	0.832	0.121558244368591
IRF1	9.26694253172353e-06	-0.449239728582385	0.394	0.562	0.123176200131669
GLRX	9.60535965564816e-06	0.205093514551189	0.638	0.477	0.127674440542875
MT-ND2	9.61168718932146e-06	-0.265870651209315	0.997	1	0.127758546120461
RPL13A	9.68588618906496e-06	0.18897449798539	0.941	0.84	0.128744799225051
CD302	9.78342639116156e-06	0.152530439532199	0.557	0.332	0.130041303591319
DNAJA1	9.85321352943934e-06	0.204758901912891	0.882	0.766	0.130968914233308
HAL	1.00327150272876e-05	0.109610682812733	0.101	0.012	0.133354848142706
CAMK1	1.01371640591712e-05	0.181881411178023	0.352	0.184	0.134743184674503
GAPDH	1.06259673924346e-05	-0.272775112251833	1	1	0.14124035858024
AOAH	1.07302384315e-05	0.17924242062412	0.401	0.227	0.142626329231498
CD82	1.08063706192821e-05	-0.184348615012985	0.08	0.211	0.143638278271497
NDUFB4	1.09262980976847e-05	0.206742995015523	0.62	0.457	0.145232354314425
CCDC88C	1.09677187103267e-05	0.142210708933303	0.195	0.066	0.145782917097662
FYB1	1.12124897704162e-05	0.194883506392686	0.85	0.711	0.149036414028372
NRP1	1.12916124996609e-05	-0.143292308153311	0.049	0.164	0.150088113345493
MRPS21	1.13825678849322e-05	0.171995130944771	0.47	0.285	0.151297092326518
ATG3	1.17182584095821e-05	0.212675088586092	0.735	0.578	0.155759090780166
HCLS1	1.20769315227082e-05	0.211719443212195	0.808	0.742	0.160526573799838
FAU	1.22073755866464e-05	0.133685114875453	1	1	0.162260436297704
IDO1	1.30466928497963e-05	-0.148321656558313	0.003	0.074	0.173416641359492
TTC7A	1.31948633688353e-05	-0.164472029998078	0.08	0.207	0.175386123898558
IL1RAP	1.40312652434645e-05	-0.137144263249881	0.045	0.156	0.18650357761613
RANBP2	1.43443904804124e-05	0.236909747078358	0.484	0.324	0.190665638265642
APOE	1.44543765423572e-05	-0.118008479217543	0.118	0.27	0.192127573001012
PABPC4	1.44713035255118e-05	0.184366422747317	0.463	0.273	0.192352566461103
FLOT1	1.47146730997276e-05	-0.248348327808222	0.425	0.57	0.19558743484158
NAV1	1.50064148006834e-05	-0.120971462638248	0.042	0.148	0.199465265530684
PDLIM2	1.54533551634405e-05	0.167427432365487	0.289	0.141	0.205405996832452
TMC6	1.60700017067718e-05	0.150943228309449	0.258	0.113	0.21360246268641
NOP53	1.64942547865891e-05	0.202395427971714	0.652	0.496	0.219241634623342
AQP9	1.67504149977745e-05	-0.394551865244322	0.282	0.414	0.222646516150419
TUBB4B	1.68787594869606e-05	0.205862756316211	0.477	0.301	0.22435247110068
MXD3	1.71132723512021e-05	0.129217942370803	0.167	0.051	0.227469616092179
PTPRC	1.71476742726795e-05	0.196893788957304	0.854	0.828	0.227926886432456
TLN1	1.71512941299145e-05	-0.253519667689715	0.652	0.793	0.227975001574823
IL3RA	1.74788844637433e-05	-0.180470632077005	0.066	0.184	0.232329332292076
CDKN1A	1.75280270170023e-05	-0.373265742615842	0.714	0.824	0.232982535109995
CD274	1.75628029888288e-05	-0.0967296264585511	0	0.062	0.233444777327513
MDH2	1.7629329810223e-05	0.186009048077623	0.456	0.281	0.234329051837485
SCIMP	1.80702321723081e-05	0.178496142330629	0.401	0.223	0.240189526034319
SCPEP1	1.88063874513824e-05	0.145652753156867	0.338	0.172	0.249974502003774
FLT1	1.91129303877008e-05	-0.167860875749021	0.066	0.184	0.254049070713319
IGBP1	1.91440363088258e-05	0.174165633888939	0.352	0.191	0.254462530616913
CCL2	1.98190020309813e-05	-0.763755680104306	0.056	0.172	0.263434174995804
ARHGAP4	1.98605594406043e-05	0.163939844556422	0.411	0.234	0.263986556084512
THBD	1.99430957718133e-05	-0.396751229677895	0.178	0.324	0.265083628998943
FIS1	2.01586940314823e-05	0.154119484567308	0.495	0.305	0.267949361066462
EPS8	2.02683348137295e-05	0.0948525380594113	0.213	0.078	0.269406706344092
DNAJC4	2.03382084351669e-05	0.161107208579908	0.38	0.207	0.270335466520239
TBC1D10C	2.13734348556251e-05	0.127371028163079	0.192	0.066	0.284095696100969
TENT5A	2.17217805417774e-05	0.133453465486357	0.303	0.145	0.288725906961305
DUT	2.17503516531611e-05	0.16679833007368	0.317	0.164	0.289105674173817
CD59	2.18937118919768e-05	-0.187702936234926	0.042	0.145	0.291011218468155
HMGN3	2.19804374477959e-05	0.195295986879369	0.477	0.305	0.292163974556103
DUSP6	2.19960658317196e-05	-0.236907093372391	0.303	0.465	0.292371707035217
BTK	2.20529454472494e-05	0.138084348130613	0.3	0.141	0.293127750884839
SRC	2.28120039415387e-05	-0.12668883047978	0.087	0.219	0.303217156390933
RPL27A	2.28255290612847e-05	0.190755902502038	0.836	0.75	0.303396932282597
EIF3M	2.28310018315606e-05	0.165622591884329	0.46	0.277	0.303469676345103
SLC25A3	2.30550375306787e-05	0.186511818352369	0.833	0.77	0.306447558857781
TNF	2.36004036697322e-05	-0.549114152404001	0.15	0.277	0.31369656557808
MAFG	2.37788251453779e-05	-0.165753333116101	0.111	0.246	0.316068143832363
ANP32B	2.43738999832265e-05	0.210398980183647	0.655	0.523	0.323977878577047
BCAT1	2.43805294885475e-05	-0.234156060000501	0.101	0.23	0.324065997961774
GPR183	2.46465419007935e-05	-0.279490045831026	0.188	0.34	0.327601834945347
PKN1	2.56386024794713e-05	0.135606640285256	0.334	0.172	0.340788304157132
DDX5	2.6392670141037e-05	0.183959410502259	0.969	0.914	0.350811371514664
UTRN	2.66080992864709e-05	0.177753675771521	0.394	0.223	0.353674855715771
