	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LITAF	1.11021433614953e-149	0.382633125929928	0.687	0.405	1.96385813921491e-145	Cytotoxic NK/T cells	LITAF
CD96	1.72665168288214e-149	0.322197387314576	0.455	0.178	3.05427416185021e-145	Cytotoxic NK/T cells	CD96
HLA-E	1.41475028055174e-147	0.321749006820775	0.987	0.885	2.50255177126797e-143	Cytotoxic NK/T cells	HLA-E
CORO1A	7.12033941706658e-145	0.360152177099261	0.903	0.677	1.25951683948491e-140	Cytotoxic NK/T cells	CORO1A
AKNA	1.20373554751319e-144	0.332500133036848	0.534	0.252	2.12928780999609e-140	Cytotoxic NK/T cells	AKNA
FCGR3A	1.85094925629382e-144	0.353945831518633	0.339	0.095	3.27414413945813e-140	Cytotoxic NK/T cells	FCGR3A
PFN1	4.36495449461175e-144	0.345332733992814	0.976	0.864	7.72116800551873e-140	Cytotoxic NK/T cells	PFN1
ARHGAP9	6.93607948929457e-142	0.329044465191932	0.492	0.222	1.22692310086132e-137	Cytotoxic NK/T cells	ARHGAP9
ADGRE5	8.51108618658552e-142	0.35082281548375	0.557	0.268	1.50552603554511e-137	Cytotoxic NK/T cells	ADGRE5
SCML4	1.63420609553027e-139	0.266631022917779	0.353	0.113	2.8907471623835e-135	Cytotoxic NK/T cells	SCML4
SH2D1A	6.94520763379544e-139	0.278776479205852	0.394	0.141	1.22853777834208e-134	Cytotoxic NK/T cells	SH2D1A
TSEN54	1.54615612836605e-137	0.251585698764122	0.377	0.131	2.73499557546671e-133	Cytotoxic NK/T cells	TSEN54
STK17A	2.12959924245187e-136	0.308782585441649	0.708	0.388	3.76704809997311e-132	Cytotoxic NK/T cells	STK17A
CD21	5.43114075101011e-135	0.313439668968801	0.669	0.332	9.60714487446178e-131	Cytotoxic NK/T cells	CD2
ALOX5AP	1.1922903168103e-133	0.336130470487979	0.573	0.282	2.10904234140574e-129	Cytotoxic NK/T cells	ALOX5AP
SKAP11	1.21052762610392e-131	0.286838813441314	0.524	0.242	2.14130231781522e-127	Cytotoxic NK/T cells	SKAP1
LYAR	3.60470233545681e-131	0.258456490416718	0.337	0.111	6.37635796118954e-127	Cytotoxic NK/T cells	LYAR
RPL23A	1.50272170215591e-130	0.288166707745384	0.992	0.965	2.65816441894359e-126	Cytotoxic NK/T cells	RPL23A
CD691	1.16417119744073e-129	0.311910935342014	0.812	0.506	2.05930243115291e-125	Cytotoxic NK/T cells	CD69
MBP	1.1559154033292e-128	0.32311322350971	0.55	0.278	2.04469875694902e-124	Cytotoxic NK/T cells	MBP
PTPN22	9.43489394862029e-128	0.275155821525243	0.43	0.176	1.66893839057144e-123	Cytotoxic NK/T cells	PTPN22
PARP8	2.72467719354803e-127	0.26643105048042	0.392	0.152	4.81968148766711e-123	Cytotoxic NK/T cells	PARP8
SYNE1	4.91044608004659e-127	0.28796835735446	0.407	0.164	8.68608807099441e-123	Cytotoxic NK/T cells	SYNE1
PIK3R1	7.460764261231e-127	0.359523222930829	0.492	0.232	1.31973459016915e-122	Cytotoxic NK/T cells	PIK3R1
RPS29	2.24423801633972e-122	0.30245607394071	0.991	0.94	3.96983262710332e-118	Cytotoxic NK/T cells	RPS29
ARL4C	1.34961524486828e-121	0.326050039484362	0.529	0.263	2.3873344066475e-117	Cytotoxic NK/T cells	ARL4C
PSMB9	1.95874633167894e-118	0.312135737621589	0.797	0.564	3.46482638610688e-114	Cytotoxic NK/T cells	PSMB9
ITGB2	8.87075886888351e-117	0.33184264648947	0.691	0.421	1.5691485363168e-112	Cytotoxic NK/T cells	ITGB2
GIMAP4	2.21275693040531e-116	0.291700103606611	0.521	0.257	3.91414573419395e-112	Cytotoxic NK/T cells	GIMAP4
SH3BGRL3	1.28867870874885e-115	0.306091650890219	0.973	0.86	2.27954376790585e-111	Cytotoxic NK/T cells	SH3BGRL3
BIN2	3.40692919093136e-115	0.293720095621843	0.499	0.25	6.02651704583848e-111	Cytotoxic NK/T cells	BIN2
NFATC2	7.92455729319756e-114	0.261385202218231	0.403	0.17	1.40177493959372e-109	Cytotoxic NK/T cells	NFATC2
ITGAL	1.90538335186807e-113	0.254233413382091	0.421	0.183	3.37043261111943e-109	Cytotoxic NK/T cells	ITGAL
IKZF3	1.72742278545931e-112	0.26914658056489	0.46	0.21	3.05563816519898e-108	Cytotoxic NK/T cells	IKZF3
AES	2.39068860877002e-111	0.326929818986499	0.606	0.352	4.22888908005329e-107	Cytotoxic NK/T cells	AES
RNF213	1.32064115876249e-110	0.307127835907342	0.752	0.496	2.33608214573498e-106	Cytotoxic NK/T cells	RNF213
LSP1	1.93730222203548e-110	0.289032759169716	0.86	0.638	3.42689390055856e-106	Cytotoxic NK/T cells	LSP1
WIPF1	4.54802396144548e-110	0.287483812013267	0.644	0.387	8.04499958540091e-106	Cytotoxic NK/T cells	WIPF1
CD3D1	2.06258153105748e-109	0.369358681523879	0.639	0.361	3.64850047028758e-105	Cytotoxic NK/T cells	CD3D
LCP1	2.58392921430599e-108	0.312847908983095	0.781	0.529	4.57071238718587e-104	Cytotoxic NK/T cells	LCP1
CBLB	3.23909923231641e-107	0.257903936229525	0.401	0.173	5.72964263204449e-103	Cytotoxic NK/T cells	CBLB
GPR65	1.96538175564564e-104	0.279096535071825	0.431	0.2	3.47656378756158e-100	Cytotoxic NK/T cells	GPR65
CCND3	3.62254765529606e-102	0.286632085903326	0.499	0.263	6.4079245474532e-98	Cytotoxic NK/T cells	CCND3
TAGAP	8.75973387355254e-100	0.338802025515598	0.622	0.369	1.54950932489271e-95	Cytotoxic NK/T cells	TAGAP
ARPC2	3.59061160668127e-97	0.262087146531996	0.914	0.79	6.3514328710585e-93	Cytotoxic NK/T cells	ARPC2
ARPC5L	1.52434784239387e-95	0.256664502579425	0.459	0.234	2.69641889841052e-91	Cytotoxic NK/T cells	ARPC5L
PPP2R5C	8.18795652499915e-95	0.264961753026758	0.468	0.243	1.4483676297071e-90	Cytotoxic NK/T cells	PPP2R5C
MAP3K8	1.09844236668212e-94	0.32549542252312	0.47	0.247	1.94303470242401e-90	Cytotoxic NK/T cells	MAP3K8
TUBA4A	3.17265322981959e-94	0.372235073169627	0.477	0.258	5.61210629822787e-90	Cytotoxic NK/T cells	TUBA4A
RAP1B	8.29797814413831e-93	0.300940000164095	0.632	0.414	1.46782935391662e-88	Cytotoxic NK/T cells	RAP1B
CD3G1	2.52877776787104e-92	0.302203152819141	0.509	0.278	4.47315499358709e-88	Cytotoxic NK/T cells	CD3G
CEMIP2	4.83452691561499e-89	0.266986940931876	0.412	0.203	8.55179466103136e-85	Cytotoxic NK/T cells	CEMIP2
BTG11	9.38754455273519e-84	0.251057878265982	0.962	0.818	1.66056275593333e-79	Cytotoxic NK/T cells	BTG1
VPS37B	1.18583057353566e-81	0.270674419338435	0.443	0.236	2.09761570152723e-77	Cytotoxic NK/T cells	VPS37B
IRF1	5.65140319186629e-80	0.293523420770022	0.667	0.443	9.99676710609228e-76	Cytotoxic NK/T cells	IRF1
PSME1	6.82274680197029e-79	0.259639703761491	0.853	0.73	1.20687568180052e-74	Cytotoxic NK/T cells	PSME1
JAK1	4.1497449479469e-77	0.258891954384284	0.692	0.478	7.34048383842328e-73	Cytotoxic NK/T cells	JAK1
CD52	1.19563977837379e-70	0.35764620132522	0.769	0.628	2.11496720396539e-66	Cytotoxic NK/T cells	CD52
CXCR41	4.0491402559114e-59	0.281776416070584	0.668	0.476	7.16252419868167e-55	Cytotoxic NK/T cells	CXCR4
JCHAIN	0	4.5315217780485	0.66	0.061	0	Plasma B cells	JCHAIN
IGHA1	0	4.09836155023783	0.521	0.038	0	Plasma B cells	IGHA1
IGHA2	0	2.90296195563321	0.305	0.013	0	Plasma B cells	IGHA2
MZB1	0	1.90937354974163	0.627	0.043	0	Plasma B cells	MZB1
IGLL5	0	1.73897682758571	0.405	0.011	0	Plasma B cells	IGLL5
DERL3	0	1.47907513599011	0.565	0.017	0	Plasma B cells	DERL3
CD79A	0	1.0427053300627	0.535	0.07	0	Plasma B cells	CD79A
JSRP1	0	0.466928088060399	0.263	0.004	0	Plasma B cells	JSRP1
TNFRSF17	0	0.451537085298007	0.341	0.005	0	Plasma B cells	TNFRSF17
IGLC2	1.26319738716547e-299	2.866846550265	0.277	0.015	2.234469858157e-295	Plasma B cells	IGLC2
IGKC	5.08426465722394e-290	4.05215609381561	0.401	0.061	8.99355575216343e-286	Plasma B cells	IGKC
SSR4	2.51940448119566e-266	1.63138440955581	0.869	0.67	4.456574586787e-262	Plasma B cells	SSR4
PRDX4	6.37150979503197e-225	0.687832476334249	0.485	0.132	1.1270563676432e-220	Plasma B cells	PRDX4
SEC11C	4.6666064299304e-220	0.967740312391523	0.613	0.257	8.25476011390388e-216	Plasma B cells	SEC11C
FKBP11	7.70876185286173e-211	0.825292885236743	0.55	0.196	1.36360288415271e-206	Plasma B cells	FKBP11
POU2AF1	1.81975067629723e-191	0.352567405735197	0.293	0.043	3.21895697130216e-187	Plasma B cells	POU2AF1
FKBP2	6.70442758897169e-146	0.661169419344546	0.582	0.291	1.1859461962132e-141	Plasma B cells	FKBP2
HSP90B1	7.45951480029504e-133	1.02202881523723	0.746	0.546	1.31951357302419e-128	Plasma B cells	HSP90B1
SSR3	1.55870864268723e-105	0.528900873296375	0.554	0.308	2.75719971804944e-101	Plasma B cells	SSR3
PLPP5	3.71785482964094e-95	0.311436988839982	0.337	0.118	6.57651340815186e-91	Plasma B cells	PLPP5
XBP1	9.1633489834329e-88	0.964822195499311	0.526	0.311	1.62090480167945e-83	Plasma B cells	XBP1
SPCS1	5.02345374275462e-85	0.505762940362168	0.64	0.483	8.88598732555865e-81	Plasma B cells	SPCS1
SPCS2	1.68798722046108e-78	0.423955441602479	0.576	0.378	2.9858805942736e-74	Plasma B cells	SPCS2
PDIA4	8.70413059656274e-75	0.37909183948945	0.404	0.191	1.53967366122598e-70	Plasma B cells	PDIA4
ITM2C	1.02038698451108e-74	0.50151078324313	0.443	0.219	1.80496253690165e-70	Plasma B cells	ITM2C
SEC61B	8.36610536784014e-71	0.414207675075508	0.742	0.616	1.47988037851724e-66	Plasma B cells	SEC61B
HERPUD1	4.90032310541911e-57	0.623280753660815	0.565	0.399	8.66818154117586e-53	Plasma B cells	HERPUD1
MANF	6.08992429534348e-55	0.332799665113551	0.36	0.184	1.07724670860331e-50	Plasma B cells	MANF
UBE2J1	1.22153370926949e-45	0.509962788938944	0.404	0.257	2.1607709783268e-41	Plasma B cells	UBE2J1
SDF2L1	7.81700049038516e-43	0.367589453504771	0.372	0.224	1.38274921674423e-38	Plasma B cells	SDF2L1
PABPC4	1.94364421650603e-42	0.302077294680645	0.359	0.204	3.43811225457751e-38	Plasma B cells	PABPC4
ERLEC1	2.60153906070445e-41	0.290321461599579	0.389	0.235	4.6018624444801e-37	Plasma B cells	ERLEC1
SPCS3	7.47359374291315e-41	0.32396182475551	0.463	0.316	1.32200399718391e-36	Plasma B cells	SPCS3
TMEM258	7.50172866871254e-40	0.327284651951713	0.679	0.6	1.32698078420856e-35	Plasma B cells	TMEM258
DNAJB9	1.12403974097016e-37	0.265793493836098	0.358	0.212	1.98831389780211e-33	Plasma B cells	DNAJB9
KRTCAP2	2.07102175835123e-37	0.333506667996059	0.653	0.574	3.66343038834749e-33	Plasma B cells	KRTCAP2
SELENOS	3.89574135681105e-36	0.310084017182872	0.421	0.282	6.89117688606307e-32	Plasma B cells	SELENOS
RRBP1	3.42241752371026e-35	0.287962652758389	0.311	0.174	6.05391435769108e-31	Plasma B cells	RRBP1
LMAN1	6.30594031200147e-35	0.267008700259042	0.383	0.24	1.11545778178994e-30	Plasma B cells	LMAN1
PPIB	2.52117137691621e-31	0.343489414048078	0.801	0.752	4.45970004862709e-27	Plasma B cells	PPIB
PDIA6	2.1318272893906e-24	0.251878380703247	0.479	0.366	3.77098929220303e-20	Plasma B cells	PDIA6
MYDGF	8.13537020709742e-22	0.330377947398958	0.373	0.276	1.43906563593346e-17	Plasma B cells	MYDGF
HMGB2	1.00472369661535e-11	0.291688795198417	0.164	0.278	1.7772557469429e-07	Plasma B cells	HMGB2
FTL	0	2.71744825558047	0.998	0.973	0	Myeloid cells	FTL
LYZ	0	2.70347101724641	0.839	0.014	0	Myeloid cells	LYZ
CST3	0	2.59356538615928	0.912	0.088	0	Myeloid cells	CST3
C1QC	0	2.20425186134739	0.392	0.006	0	Myeloid cells	C1QC
S100A8	0	2.17036939745013	0.43	0.001	0	Myeloid cells	S100A8
FTH1	0	2.14985286409836	0.998	0.956	0	Myeloid cells	FTH1
C1QB	0	2.14692811728066	0.402	0.006	0	Myeloid cells	C1QB
IL1B	0	2.08867676388094	0.567	0.005	0	Myeloid cells	IL1B
HLA-DRA	0	2.06838892363214	0.966	0.266	0	Myeloid cells	HLA-DRA
TYROBP	0	1.97829194267793	0.94	0.198	0	Myeloid cells	TYROBP
AIF1	0	1.95639320078962	0.884	0.029	0	Myeloid cells	AIF1
C1QA	0	1.94653445496548	0.43	0.008	0	Myeloid cells	C1QA
CTSB	0	1.94301958539486	0.787	0.228	0	Myeloid cells	CTSB
PSAP	0	1.86759073843641	0.891	0.419	0	Myeloid cells	PSAP
FCER1G	0	1.86128754968315	0.874	0.125	0	Myeloid cells	FCER1G
HLA-DRB1	0	1.83036373847263	0.95	0.422	0	Myeloid cells	HLA-DRB1
HLA-DPA1	0	1.81038930966199	0.917	0.435	0	Myeloid cells	HLA-DPA1
S100A9	0	1.80667643726186	0.554	0.006	0	Myeloid cells	S100A9
CD74	0	1.76207311180605	0.995	0.89	0	Myeloid cells	CD74
SAT1	0	1.75467356256318	0.966	0.559	0	Myeloid cells	SAT1
HLA-DPB1	0	1.71821319831847	0.901	0.435	0	Myeloid cells	HLA-DPB1
CD68	0	1.70364117697014	0.798	0.022	0	Myeloid cells	CD68
PLAUR	0	1.6446883792065	0.692	0.035	0	Myeloid cells	PLAUR
HLA-DQA1	0	1.54678340922999	0.728	0.226	0	Myeloid cells	HLA-DQA1
LST1	0	1.48358122227215	0.726	0.036	0	Myeloid cells	LST1
G0S2	0	1.47588814835556	0.364	0.019	0	Myeloid cells	G0S2
SOD2	0	1.46515322802751	0.705	0.179	0	Myeloid cells	SOD2
S100A11	0	1.46199552263106	0.974	0.567	0	Myeloid cells	S100A11
SERPINA1	0	1.45755527180232	0.658	0.011	0	Myeloid cells	SERPINA1
CTSS	0	1.44807935032298	0.787	0.205	0	Myeloid cells	CTSS
IFI30	0	1.42467676469239	0.725	0.026	0	Myeloid cells	IFI30
HLA-DQB1	0	1.35921068140616	0.706	0.144	0	Myeloid cells	HLA-DQB1
CXCL8	0	1.34625819879461	0.368	0.007	0	Myeloid cells	CXCL8
GRN	0	1.34152349101736	0.762	0.136	0	Myeloid cells	GRN
NPC2	0	1.33298743692348	0.843	0.236	0	Myeloid cells	NPC2
HLA-DRB5	0	1.32854992108758	0.706	0.18	0	Myeloid cells	HLA-DRB5
FCN1	0	1.29117107115043	0.405	0.001	0	Myeloid cells	FCN1
SPI1	0	1.286516125705	0.786	0.044	0	Myeloid cells	SPI1
CTSZ	0	1.25339127940233	0.67	0.104	0	Myeloid cells	CTSZ
IER3	0	1.23348443529583	0.552	0.096	0	Myeloid cells	IER3
C15orf48	0	1.22496640694804	0.389	0.008	0	Myeloid cells	C15orf48
MS4A6A	0	1.2138286428161	0.61	0.004	0	Myeloid cells	MS4A6A
MS4A7	0	1.21159414574074	0.615	0.013	0	Myeloid cells	MS4A7
CD14	0	1.18718400880315	0.539	0.005	0	Myeloid cells	CD14
IFITM3	0	1.14963405279834	0.734	0.193	0	Myeloid cells	IFITM3
CXCL2	0	1.12464826312084	0.325	0.005	0	Myeloid cells	CXCL2
TYMP	0	1.11332143115227	0.743	0.186	0	Myeloid cells	TYMP
NAMPT	0	1.09626214189247	0.689	0.22	0	Myeloid cells	NAMPT
CTSL	0	1.07433371061384	0.465	0.061	0	Myeloid cells	CTSL
GLUL	0	1.05840516932959	0.646	0.121	0	Myeloid cells	GLUL
BCL2A1	0	1.04366288791825	0.6	0.125	0	Myeloid cells	BCL2A1
FCGRT	0	0.982674913191791	0.681	0.08	0	Myeloid cells	FCGRT
TMEM176B	0	0.964199557729035	0.489	0.018	0	Myeloid cells	TMEM176B
GABARAP	0	0.943450501935078	0.977	0.738	0	Myeloid cells	GABARAP
IGSF6	0	0.920023074582702	0.574	0.003	0	Myeloid cells	IGSF6
ASAH1	0	0.90042421368642	0.634	0.16	0	Myeloid cells	ASAH1
VCAN	0	0.899386559436583	0.331	0.017	0	Myeloid cells	VCAN
RNF130	0	0.891649607858196	0.657	0.071	0	Myeloid cells	RNF130
IL1RN	0	0.886449261020676	0.28	0.003	0	Myeloid cells	IL1RN
CPVL	0	0.831563206541906	0.517	0.003	0	Myeloid cells	CPVL
CFD	0	0.824075497950727	0.536	0.013	0	Myeloid cells	CFD
CXCL16	0	0.819504580978086	0.55	0.032	0	Myeloid cells	CXCL16
BRI3	0	0.814261700362387	0.608	0.093	0	Myeloid cells	BRI3
C5AR1	0	0.812203700646353	0.478	0.001	0	Myeloid cells	C5AR1
LILRB2	0	0.806566177522623	0.508	0.002	0	Myeloid cells	LILRB2
CYBB	0	0.802695723736622	0.547	0.031	0	Myeloid cells	CYBB
FGL2	0	0.801682948285962	0.562	0.075	0	Myeloid cells	FGL2
HCK	0	0.789963345701668	0.597	0.005	0	Myeloid cells	HCK
MAFB	0	0.7833736481333	0.462	0.007	0	Myeloid cells	MAFB
CSF1R	0	0.782642224704495	0.509	0.001	0	Myeloid cells	CSF1R
EREG	0	0.782247633187317	0.271	0.001	0	Myeloid cells	EREG
HBEGF	0	0.776955415497939	0.415	0.012	0	Myeloid cells	HBEGF
FCGR2A	0	0.774422425758569	0.534	0.003	0	Myeloid cells	FCGR2A
SMIM25	0	0.772430717763258	0.422	0	0	Myeloid cells	SMIM25
CTSH	0	0.764657327777275	0.596	0.115	0	Myeloid cells	CTSH
C1orf162	0	0.751957924282655	0.602	0.11	0	Myeloid cells	C1orf162
RAB31	0	0.742196782132765	0.579	0.038	0	Myeloid cells	RAB31
TGFBI	0	0.720531963944103	0.489	0.019	0	Myeloid cells	TGFBI
PILRA	0	0.718881844787481	0.494	0.002	0	Myeloid cells	PILRA
MNDA	0	0.716735516710592	0.472	0.007	0	Myeloid cells	MNDA
PAPSS2	0	0.710038826333665	0.329	0.011	0	Myeloid cells	PAPSS2
NCF2	0	0.70747901106974	0.552	0.006	0	Myeloid cells	NCF2
TMEM176A	0	0.702218446573296	0.404	0.016	0	Myeloid cells	TMEM176A
PLA2G7	0	0.692084239149411	0.288	0.001	0	Myeloid cells	PLA2G7
HLA-DMB	0	0.673304444924564	0.527	0.077	0	Myeloid cells	HLA-DMB
KLF4	0	0.670824294877112	0.447	0.023	0	Myeloid cells	KLF4
TNFSF13B	0	0.670572723512969	0.541	0.048	0	Myeloid cells	TNFSF13B
LGALS2	0	0.647692982661586	0.36	0.003	0	Myeloid cells	LGALS2
CFP	0	0.646198918298374	0.409	0.01	0	Myeloid cells	CFP
TNFAIP2	0	0.644096992848585	0.424	0.014	0	Myeloid cells	TNFAIP2
APOBEC3A	0	0.643383757057076	0.256	0.001	0	Myeloid cells	APOBEC3A
CSTA	0	0.637317905400674	0.472	0.002	0	Myeloid cells	CSTA
LYN	0	0.633875457622573	0.557	0.09	0	Myeloid cells	LYN
HMOX1	0	0.632332932870848	0.42	0.021	0	Myeloid cells	HMOX1
MPEG1	0	0.628508859838782	0.467	0.011	0	Myeloid cells	MPEG1
CALHM6	0	0.623469310182864	0.448	0.025	0	Myeloid cells	CALHM6
CD300E	0	0.623361570836553	0.358	0	0	Myeloid cells	CD300E
CLEC7A	0	0.61478625029028	0.48	0.011	0	Myeloid cells	CLEC7A
SLC11A1	0	0.611154315169727	0.397	0.005	0	Myeloid cells	SLC11A1
LGALS9	0	0.609822533664776	0.565	0.106	0	Myeloid cells	LGALS9
LILRB4	0	0.591926440290227	0.395	0.002	0	Myeloid cells	LILRB4
ALDH2	0	0.545334666634423	0.421	0.024	0	Myeloid cells	ALDH2
FPR1	0	0.529308467315104	0.398	0	0	Myeloid cells	FPR1
SLC7A7	0	0.51434418574929	0.418	0.01	0	Myeloid cells	SLC7A7
PHACTR1	0	0.509869752279358	0.414	0.037	0	Myeloid cells	PHACTR1
CD86	0	0.505431513182486	0.431	0.016	0	Myeloid cells	CD86
ITGAX	0	0.4859258113708	0.413	0.021	0	Myeloid cells	ITGAX
LRP1	0	0.473282249955265	0.397	0.025	0	Myeloid cells	LRP1
RAB32	0	0.465554170531754	0.387	0.022	0	Myeloid cells	RAB32
CCDC88A	0	0.456656038122327	0.423	0.052	0	Myeloid cells	CCDC88A
ADGRE2	0	0.456261372785984	0.365	0.01	0	Myeloid cells	ADGRE2
LILRA5	0	0.451751669637526	0.319	0	0	Myeloid cells	LILRA5
PLXDC2	0	0.44619976509454	0.377	0.017	0	Myeloid cells	PLXDC2
RASSF4	0	0.44148844180805	0.349	0.024	0	Myeloid cells	RASSF4
EMILIN2	0	0.434301563623925	0.393	0.02	0	Myeloid cells	EMILIN2
ZNF385A	0	0.433005433362579	0.387	0.007	0	Myeloid cells	ZNF385A
CD302	0	0.430683572504695	0.397	0.017	0	Myeloid cells	CD302
MS4A4A	0	0.429343977712553	0.26	0.001	0	Myeloid cells	MS4A4A
SLC43A2	0	0.428858459111464	0.372	0.017	0	Myeloid cells	SLC43A2
CSF3R	0	0.425839301228104	0.32	0.001	0	Myeloid cells	CSF3R
OLR1	0	0.422302529366651	0.273	0.001	0	Myeloid cells	OLR1
LILRB3	0	0.421128131110709	0.371	0.001	0	Myeloid cells	LILRB3
ADAP2	0	0.419078187074136	0.331	0.009	0	Myeloid cells	ADAP2
LRRC25	0	0.417075087978711	0.365	0.005	0	Myeloid cells	LRRC25
KCTD12	0	0.406124595764562	0.361	0.022	0	Myeloid cells	KCTD12
RAB20	0	0.399180275491922	0.327	0.014	0	Myeloid cells	RAB20
SIRPA	0	0.396392796783234	0.329	0.008	0	Myeloid cells	SIRPA
LY86	0	0.392370456781509	0.375	0.036	0	Myeloid cells	LY86
RBM47	0	0.383011909591999	0.317	0.01	0	Myeloid cells	RBM47
CLEC4A	0	0.370840745820979	0.325	0.002	0	Myeloid cells	CLEC4A
DMXL2	0	0.370083920444561	0.32	0.01	0	Myeloid cells	DMXL2
FPR3	0	0.364907148410269	0.254	0	0	Myeloid cells	FPR3
C19orf38	0	0.348217525334399	0.299	0.01	0	Myeloid cells	C19orf38
TNFSF13	0	0.348116665247087	0.284	0.007	0	Myeloid cells	TNFSF13
HNMT	0	0.345079775662432	0.317	0.009	0	Myeloid cells	HNMT
PLBD1	0	0.339129072118288	0.283	0.004	0	Myeloid cells	PLBD1
KYNU	0	0.322606729800503	0.293	0.014	0	Myeloid cells	KYNU
SLC15A3	0	0.317065430074759	0.284	0.006	0	Myeloid cells	SLC15A3
EPB41L3	0	0.316490535435792	0.27	0.003	0	Myeloid cells	EPB41L3
SLC8A1	0	0.301162093704192	0.282	0.005	0	Myeloid cells	SLC8A1
HRH2	0	0.300915846411145	0.279	0.006	0	Myeloid cells	HRH2
PTAFR	0	0.29562254595656	0.263	0.009	0	Myeloid cells	PTAFR
CSF2RA	0	0.2943653183887	0.255	0.001	0	Myeloid cells	CSF2RA
LGALS3	7.86046422771306e-307	1.2083312905359	0.747	0.257	1.39043751724016e-302	Myeloid cells	LGALS3
SMCO4	3.85679359657889e-305	0.417075087978711	0.429	0.055	6.8222821929884e-301	Myeloid cells	SMCO4
APOC1	1.02042489348437e-302	2.3347029551999	0.317	0.023	1.80502959408451e-298	Myeloid cells	APOC1
HLA-DMA	2.20310466861059e-302	0.977958904856246	0.669	0.198	3.89707184830527e-298	Myeloid cells	HLA-DMA
CREG1	4.09075087113275e-300	0.578222875871117	0.4	0.049	7.23612921594673e-296	Myeloid cells	CREG1
TMSB10	8.31945538133928e-296	0.826966224951927	0.999	0.973	1.47162846240511e-291	Myeloid cells	TMSB10
IFNGR2	3.28598313671794e-292	0.533441555701795	0.476	0.08	5.81257557054037e-288	Myeloid cells	IFNGR2
TIMP1	2.31710461002782e-288	1.51472112392041	0.675	0.22	4.09872634467821e-284	Myeloid cells	TIMP1
SGK1	9.08494284506582e-288	0.871623952675181	0.514	0.102	1.60703553986369e-283	Myeloid cells	SGK1
LGALS1	9.64269604543269e-284	0.924523950488782	0.886	0.411	1.70569650347659e-279	Myeloid cells	LGALS1
SYK	1.2511190712303e-279	0.385786591357468	0.419	0.058	2.21310452509928e-275	Myeloid cells	SYK
TBXAS1	2.66406344105518e-279	0.429097856651601	0.415	0.058	4.71246182088251e-275	Myeloid cells	TBXAS1
RNASE6	1.48628721746753e-278	0.360774633392899	0.312	0.025	2.62909345897832e-274	Myeloid cells	RNASE6
PYCARD	1.87414893876049e-273	0.689000454157213	0.672	0.223	3.31518205777343e-269	Myeloid cells	PYCARD
ANXA5	3.06881347380068e-273	0.820853057598586	0.783	0.346	5.42842415380603e-269	Myeloid cells	ANXA5
MARCKS	8.24201890348065e-273	0.587012124462003	0.424	0.064	1.45793072383669e-268	Myeloid cells	MARCKS
SLC31A2	5.60025273164037e-269	0.305360614571224	0.276	0.018	9.90628705699865e-265	Myeloid cells	SLC31A2
OAZ1	1.19607350427236e-268	0.695944326212506	0.996	0.915	2.11573442170738e-264	Myeloid cells	OAZ1
GRINA	7.48485058104843e-264	0.711963276752226	0.589	0.165	1.32399521928166e-259	Myeloid cells	GRINA
ATF3	2.72694815795066e-259	0.960195072429291	0.573	0.149	4.82369859659892e-255	Myeloid cells	ATF3
MARCH1	2.65013101701654e-256	0.300792341214897	0.319	0.031	4.68781675600056e-252	Myeloid cells	MARCH1
NLRP3	8.25596408772084e-252	0.372829294423125	0.265	0.018	1.46039748747694e-247	Myeloid cells	NLRP3
YBX3	8.64268810618652e-252	0.497221502064945	0.445	0.08	1.52880509910333e-247	Myeloid cells	YBX3
